Date,Time,TxBat(V),VSpeed(m/s),Altitude(m),VFR(%),RxBatt(V),RSSI(dB),RX,VFAS(V),Temp 1(°,Current(A),ADC2(V),GPS Alt(m),Temp 2(°,Latitude, Longitude,GPS Speed(km/h),Consumption(mAh),Distance(m),Power(W),CELLS(V),Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Pot3,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,
2024-07-20,18:30:19.720,7.42,-0.16,89.96,90,5.85,45,0,24.03,45,0.2,23.34,75.30,-26,50.178815, 8.839670,43.929,652,348,5,4.00,0,0,-1022,0,-501,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:19.980,7.42,-0.05,90.07,90,5.81,49,0,24.03,45,0.4,23.34,75.30,-26,50.178815, 8.839670,43.831,652,348,10,4.00,0,-42,-1022,0,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:20.250,7.42,0.01,90.01,92,5.80,51,0,24.03,45,0.4,23.31,75.30,-26,50.178815, 8.839670,43.831,652,348,10,4.00,0,-172,-1022,-148,-502,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:20.510,7.41,-0.05,89.88,92,5.79,52,0,24.03,45,0.6,23.26,75.10,-26,50.178899, 8.839780,43.501,652,352,14,4.00,0,-216,-1023,-212,-501,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:20.770,7.42,-0.21,89.69,93,5.82,52,0,24.03,45,0.4,23.24,75.10,-26,50.178899, 8.839780,43.501,652,352,10,4.00,0,-245,-1023,-239,-501,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:21.030,7.41,-0.39,89.55,93,5.82,53,0,24.03,45,0.4,23.24,75.10,-26,50.178899, 8.839780,42.655,652,352,10,4.00,0,-264,-1023,-244,-501,-538,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:21.290,7.41,-0.47,89.44,93,5.80,52,0,24.03,45,0.7,23.23,75.10,-26,50.178899, 8.839780,42.655,652,352,17,4.00,0,-17,-1022,0,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:21.560,7.42,-0.48,89.34,95,5.78,53,0,24.03,45,0.3,23.25,74.90,-26,50.178975, 8.839918,41.979,652,360,7,4.00,0,0,-1022,0,-501,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:21.820,7.42,-0.40,89.35,95,5.81,52,0,24.03,45,0.3,23.25,74.90,-26,50.178975, 8.839918,41.718,652,360,7,4.00,0,0,-1022,0,-502,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:22.080,7.42,-0.26,89.34,95,5.79,52,0,24.03,45,0.7,23.26,74.90,-26,50.178975, 8.839918,41.718,652,360,17,4.00,0,0,-1023,0,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:22.340,7.42,-0.20,89.32,96,5.79,52,0,24.03,45,0.6,23.27,74.90,-26,50.178975, 8.839918,40.060,652,360,14,4.00,0,0,-1022,0,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:22.600,7.41,-0.19,89.27,96,5.82,54,0,24.03,45,0.6,23.27,74.90,-26,50.179035, 8.840040,40.060,652,366,14,4.00,78,-28,-1022,50,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:22.860,7.41,-0.20,89.19,97,5.76,55,0,24.03,45,0.5,23.25,74.90,-26,50.179035, 8.840040,40.060,652,366,12,4.00,66,-125,-1022,0,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:23.130,7.42,-0.30,89.02,97,5.69,54,0,24.03,45,0.5,23.27,74.90,-26,50.179035, 8.840040,39.025,652,366,12,4.00,0,-158,-1022,0,-502,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:23.410,7.42,-0.42,88.90,97,5.77,55,0,24.03,45,0.5,23.27,74.90,-26,50.179074, 8.840175,38.140,653,374,12,4.00,0,-110,-1022,19,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:23.680,7.41,-0.49,88.70,97,5.82,53,0,24.03,45,0.4,23.27,75.00,-26,50.179074, 8.840175,38.140,653,374,10,4.00,0,-137,-1023,-123,-502,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:23.940,7.41,-0.59,88.54,97,5.82,55,0,24.03,45,0.5,23.28,75.00,-26,50.179074, 8.840175,36.995,653,374,12,4.00,0,-166,-1022,-167,-501,-538,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:24.210,7.41,-0.59,88.39,97,5.82,53,0,24.03,45,0.5,23.26,75.00,-26,50.179074, 8.840175,36.995,653,374,12,4.00,0,-148,-1023,-149,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:24.480,7.41,-0.58,88.27,98,5.84,50,0,24.03,45,0.4,23.26,74.90,-26,50.179089, 8.840315,36.686,653,383,10,4.00,0,-61,-1022,0,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:24.740,7.41,-0.57,88.14,98,5.89,55,0,24.03,45,0.4,23.22,74.90,-26,50.179089, 8.840315,36.686,653,383,10,4.00,0,0,-1022,0,-502,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:25.030,7.41,-0.54,88.02,97,5.81,57,0,24.03,45,0.4,23.22,74.90,-26,50.179089, 8.840315,36.686,653,383,10,4.00,0,0,-1022,0,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:25.290,7.41,-0.61,87.78,97,5.77,60,0,24.03,45,0.2,23.22,74.90,-26,50.179089, 8.840315,36.686,653,383,5,4.00,0,0,-1022,0,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:25.550,7.41,-0.70,87.59,97,5.83,61,0,24.03,45,0.2,23.21,75.10,-26,50.179079, 8.840450,35.749,653,392,5,4.00,0,0,-1022,0,-501,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:25.830,7.42,-0.75,87.37,98,5.85,62,0,24.03,45,0.5,23.23,75.10,-26,50.179079, 8.840450,35.621,653,392,12,4.00,0,-58,-1022,0,-502,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:26.090,7.41,-0.79,87.15,98,5.84,63,0,24.03,45,0.7,23.25,75.10,-26,50.179079, 8.840450,35.621,653,392,17,4.00,0,-77,-1022,-46,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:26.350,7.41,-0.90,86.81,98,5.86,63,0,24.03,45,0.7,23.25,74.40,-26,50.179079, 8.840450,38.008,653,392,17,4.00,0,-16,-1022,0,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:26.620,7.41,-1.03,86.53,98,5.89,62,0,24.03,45,0.7,23.26,74.40,-26,50.179032, 8.840585,38.008,653,402,17,4.00,0,0,-1022,0,-501,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:26.890,7.41,-1.12,86.19,98,5.89,62,0,24.03,45,0.4,23.27,74.40,-26,50.179032, 8.840585,39.240,653,402,10,4.00,0,0,-1022,0,-502,-538,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:27.160,7.41,-1.13,86.00,99,5.87,62,0,24.03,45,0.4,23.27,74.40,-26,50.179032, 8.840585,39.240,653,402,10,4.00,0,0,-1022,0,-502,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:27.440,7.41,-1.09,85.67,99,5.87,61,0,24.03,45,0.7,23.28,74.40,-26,50.178976, 8.840683,39.240,653,411,17,4.00,0,0,-1022,0,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:27.720,7.41,-1.19,85.31,98,5.87,62,0,24.03,45,0.7,23.29,74.10,-26,50.178976, 8.840683,39.153,653,410,17,4.00,0,0,-1022,0,-502,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:27.990,7.41,-1.28,84.94,98,5.88,62,0,24.03,45,0.6,23.29,74.10,-26,50.178976, 8.840683,39.277,653,410,14,4.00,0,0,-1022,0,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:28.250,7.41,-1.29,84.66,98,5.85,62,0,24.03,45,0.6,23.29,74.10,-26,50.178976, 8.840683,39.277,653,410,14,4.00,0,0,-1022,0,-502,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:28.520,7.41,-1.32,84.30,99,5.80,62,0,24.03,45,0.2,23.29,73.90,-26,50.178901, 8.840756,40.445,653,417,5,4.00,0,0,-1022,0,-502,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:28.810,7.41,-1.34,83.99,99,5.84,63,0,24.03,45,0.2,23.29,73.90,-26,50.178901, 8.840756,41.184,653,417,5,4.00,103,-34,-1022,229,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:29.120,7.41,-1.37,83.59,99,5.76,63,0,24.03,45,0.6,23.27,73.90,-26,50.178901, 8.840756,41.184,653,417,14,4.00,118,-145,-1022,-24,-502,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:29.380,7.41,-1.38,83.33,99,5.83,64,0,24.03,45,0.5,23.27,73.10,-26,50.178901, 8.840756,43.586,653,417,12,4.00,0,-156,-1022,0,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:29.640,7.41,-1.23,83.12,99,5.80,64,0,24.03,45,0.5,23.23,73.10,-26,50.178811, 8.840799,43.586,653,422,12,4.00,1,-60,-1022,41,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:29.920,7.41,-1.07,83.02,99,5.82,65,0,24.03,45,0.6,23.22,73.10,-26,50.178811, 8.840799,45.731,653,422,14,4.00,134,0,-1023,0,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:30.190,7.41,-0.83,82.96,99,5.83,65,0,24.03,45,0.2,23.22,73.10,-26,50.178811, 8.840799,45.731,653,422,5,4.00,92,0,-1022,3,-502,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:30.460,7.41,-0.62,83.01,99,5.87,64,0,24.03,45,0.2,23.22,72.30,-26,50.178711, 8.840800,46.813,653,425,5,4.00,86,0,-1022,0,-502,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:30.740,7.41,-0.31,83.07,100,5.82,65,0,24.03,45,0.6,23.24,72.30,-26,50.178711, 8.840800,46.813,653,425,14,4.00,94,0,-1022,0,-502,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:31.000,7.41,-0.15,83.11,100,5.85,65,0,24.03,45,0.6,23.25,72.30,-26,50.178711, 8.840800,48.659,654,425,14,4.00,18,-5,-1022,-7,-501,-538,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:31.280,7.41,0.02,83.25,99,5.86,66,0,24.03,45,0.6,23.25,72.30,-26,50.178711, 8.840800,48.659,654,425,14,4.00,0,0,-1022,-174,-501,-538,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:31.560,7.41,0.11,83.28,99,5.88,66,0,24.03,45,0.4,23.26,71.30,-26,50.178606, 8.840756,50.767,654,426,10,4.00,48,0,-1022,-165,-502,-538,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:31.840,7.41,0.06,83.21,99,5.85,65,0,24.03,45,0.5,23.27,71.30,-26,50.178606, 8.840756,53.007,654,426,12,4.00,0,0,-1022,0,-501,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:32.120,7.41,-0.09,83.08,100,5.84,63,0,24.03,45,0.3,23.28,71.30,-26,50.178606, 8.840756,53.007,654,426,7,4.00,0,0,-1022,0,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:32.380,7.41,-0.22,82.94,100,5.80,61,0,24.03,45,0.2,23.28,71.30,-26,50.178606, 8.840756,53.007,654,426,5,4.00,13,-29,-1023,-22,-501,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:32.700,7.41,-0.38,82.73,100,5.79,59,0,24.03,45,0.5,23.29,71.30,-26,50.178606, 8.840756,53.007,654,426,12,4.00,0,-109,-1022,-327,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:32.970,7.41,-0.49,82.54,100,5.78,56,0,24.03,45,0.5,23.29,71.30,-26,50.178606, 8.840756,56.943,654,425,12,4.00,0,-114,-1022,-412,-502,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:33.250,7.41,-0.65,82.27,100,5.86,54,0,24.03,45,0.3,23.29,71.30,-26,50.178606, 8.840756,56.943,654,425,7,4.00,0,-21,-1022,-163,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:33.530,7.41,-0.76,82.06,99,5.79,52,0,24.03,45,0.5,23.29,68.40,-26,50.178459, 8.840579,60.123,654,419,12,4.00,0,0,-1022,0,-502,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:33.790,7.41,-0.73,81.90,99,5.84,53,0,24.03,45,0.4,23.29,68.40,-26,50.178377, 8.840464,60.123,654,415,10,4.00,0,0,-1022,0,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:34.070,7.41,-0.71,81.78,99,5.72,54,0,24.03,45,0.2,23.27,68.40,-26,50.178377, 8.840464,62.119,654,415,5,4.00,0,0,-1023,0,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:34.360,7.41,-0.63,81.64,99,5.82,53,0,24.03,45,0.5,23.27,68.40,-26,50.178377, 8.840464,62.119,654,415,12,4.00,0,0,-1022,0,-502,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:34.620,7.41,-0.60,81.58,99,5.82,53,0,24.02,45,0.5,23.25,67.10,-26,50.178313, 8.840295,63.984,654,407,12,4.00,0,0,-1022,0,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:34.880,7.41,-0.44,81.62,100,5.84,49,0,24.02,45,0.5,23.24,67.10,-26,50.178313, 8.840295,64.327,654,407,12,4.00,0,0,-1022,0,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:35.140,7.41,-0.18,81.76,100,5.78,49,0,24.02,45,0.4,23.26,67.10,-26,50.178313, 8.840295,64.327,654,407,10,4.00,0,0,-1022,0,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:35.400,7.41,-0.01,81.77,100,5.76,49,0,24.03,45,0.4,23.26,66.60,-26,50.178263, 8.840118,64.327,654,397,10,4.00,0,0,-1022,0,-502,-538,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:35.680,7.41,0.05,81.91,98,5.82,51,0,24.03,45,0.2,23.27,66.60,-26,50.178263, 8.840118,64.362,654,397,5,4.00,0,0,-1022,0,-502,-538,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:35.940,7.41,0.22,82.08,98,5.87,49,0,24.03,45,0.5,23.27,66.60,-26,50.178263, 8.840118,63.397,654,397,12,4.00,0,0,-1021,0,-502,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:36.210,7.41,0.39,82.24,96,5.88,47,0,24.03,45,0.4,23.27,66.60,-26,50.178263, 8.840118,63.397,654,397,10,4.00,0,0,-1022,0,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:36.470,7.41,0.52,82.46,96,5.85,46,0,24.02,45,0.7,23.28,67.10,-26,50.178244, 8.839874,63.129,654,383,17,4.00,0,0,-1022,0,-501,-538,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:36.730,7.41,0.58,82.58,96,5.85,46,0,24.02,45,0.7,23.29,67.10,-26,50.178244, 8.839874,63.260,654,384,17,4.00,0,-56,-1022,-159,-502,-538,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:36.990,7.41,0.65,82.81,96,5.78,47,0,24.02,45,0.5,23.29,67.10,-26,50.178244, 8.839874,63.260,654,384,12,4.00,0,-74,-1022,-248,-502,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:37.270,7.41,0.62,82.88,96,5.78,44,0,24.02,45,0.2,23.29,67.10,-26,50.178244, 8.839874,63.442,654,384,5,4.00,0,0,-1022,0,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:37.530,7.41,0.51,82.94,94,5.83,47,0,24.02,45,0.2,23.29,67.20,-26,50.178264, 8.839669,63.442,654,370,5,4.00,70,0,-1022,0,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:37.800,7.41,0.43,82.98,94,5.82,48,0,24.02,45,0.7,23.27,67.20,-26,50.178283, 8.839539,63.442,654,361,17,4.00,220,-33,-1022,130,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:38.070,7.41,0.34,83.01,94,5.76,47,0,24.02,45,0.2,23.27,67.20,-26,50.178283, 8.839539,62.973,654,361,5,4.00,327,0,-1022,0,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:38.350,7.41,0.19,82.97,94,5.82,48,0,24.03,45,0.5,23.25,67.20,-26,50.178332, 8.839539,62.973,654,358,12,4.00,344,-8,-1022,162,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:38.630,7.41,0.20,83.08,94,5.73,52,0,24.03,45,0.5,23.24,66.30,-26,50.178332, 8.839403,63.017,654,350,12,4.00,314,-155,-1022,0,-501,-538,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:38.910,7.41,0.17,83.02,94,5.83,55,0,24.03,45,0.4,23.25,66.30,-26,50.178332, 8.839403,63.440,654,350,10,4.00,366,-135,-1022,172,-502,-538,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:39.190,7.41,0.08,83.04,95,5.74,54,0,24.03,45,0.3,23.25,66.30,-26,50.178332, 8.839403,63.440,654,350,7,4.00,289,-197,-1022,-51,-501,-538,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:39.460,7.41,0.00,82.90,95,5.81,56,0,24.03,45,0.5,23.27,65.80,-26,50.178419, 8.839258,63.599,654,337,12,4.00,82,-308,-1022,-276,-502,-538,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:39.730,7.41,-0.14,82.86,96,5.79,57,0,24.03,45,0.3,23.27,65.80,-26,50.178419, 8.839258,63.599,655,337,7,4.00,0,-291,-1022,-304,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:40.000,7.41,-0.16,82.73,96,5.83,56,0,24.03,45,0.5,23.27,65.80,-26,50.178419, 8.839258,62.888,655,337,12,4.00,0,-285,-1022,-329,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:40.290,7.41,-0.27,82.65,96,5.76,54,0,24.03,45,0.7,23.28,65.60,-26,50.178419, 8.839258,62.888,655,337,17,4.00,274,-247,-1022,-160,-501,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:40.550,7.41,-0.28,82.58,97,5.80,54,0,24.03,45,0.7,23.29,65.60,-26,50.178532, 8.839130,61.764,655,323,17,4.00,343,-219,-1022,-1,-502,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:40.810,7.41,-0.18,82.68,97,5.84,55,0,24.03,45,0.2,23.29,65.60,-26,50.178532, 8.839130,61.764,655,323,5,4.00,146,-210,-1022,-178,-502,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:41.100,7.41,0.07,82.91,98,5.77,54,0,24.03,45,0.2,23.29,65.60,-26,50.178532, 8.839130,59.862,655,323,5,4.00,271,-53,-1022,0,-501,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:41.370,7.41,0.37,83.18,98,5.74,54,0,24.02,45,0.3,23.27,65.60,-26,50.178532, 8.839130,59.862,655,323,7,4.00,264,-93,-1022,-6,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:41.650,7.41,0.59,83.44,98,5.78,54,0,24.02,45,0.9,23.25,66.50,-26,50.178659, 8.839034,58.260,655,312,22,4.00,168,-175,-1022,-168,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:41.910,7.41,0.73,83.65,98,5.75,53,0,24.02,45,0.7,23.21,66.50,-26,50.178659, 8.839034,55.795,655,312,17,4.00,0,-232,-1022,-355,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:42.180,7.41,0.81,83.91,98,5.76,49,0,24.02,45,0.3,23.21,66.50,-26,50.178659, 8.839034,55.795,655,312,7,4.00,0,-337,-1022,-451,-501,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:42.440,7.41,0.81,84.00,98,5.76,50,0,24.02,45,0.3,23.23,67.20,-26,50.178790, 8.838978,53.646,655,302,7,4.00,186,-336,-1022,-406,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:42.700,7.41,0.58,83.96,98,5.78,54,0,24.03,45,0.2,23.25,67.20,-26,50.178790, 8.838978,53.646,655,302,5,4.00,275,-194,-1022,0,-501,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:42.970,7.41,0.43,84.01,98,5.83,55,0,24.03,45,0.2,23.25,67.20,-26,50.178790, 8.838978,51.954,655,302,5,4.00,297,-167,-1022,226,-502,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:43.250,7.41,0.40,84.13,98,5.85,56,0,24.03,45,0.8,23.26,67.20,-26,50.178790, 8.838978,51.954,655,302,19,4.00,281,-83,-1022,0,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:43.530,7.41,0.39,84.24,98,5.84,55,0,24.02,45,0.5,23.25,67.30,-26,50.178934, 8.838969,51.193,655,297,12,4.00,210,-123,-1022,-127,-502,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:43.800,7.41,0.35,84.23,98,5.82,56,0,24.02,45,0.5,23.26,67.30,-26,50.178934, 8.838969,51.193,655,297,12,4.00,124,-236,-1022,-273,-502,-538,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:44.100,7.41,0.19,84.20,99,5.74,57,0,24.02,45,0.7,23.26,67.30,-26,50.178934, 8.838969,49.337,655,297,17,4.00,29,-316,-1022,-271,-502,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:44.360,7.41,0.08,84.09,99,5.83,56,0,24.02,45,0.3,23.27,67.30,-26,50.178934, 8.838969,47.933,655,297,7,4.00,67,-367,-1022,-286,-502,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:44.640,7.41,-0.17,83.81,99,5.81,57,0,24.02,45,0.6,23.28,67.00,-26,50.179048, 8.838991,47.933,655,295,14,4.00,222,-286,-1022,0,-502,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:44.900,7.41,-0.57,83.42,99,5.84,55,0,24.02,45,0.7,23.28,67.00,-26,50.179048, 8.838991,46.018,655,294,17,4.00,217,-336,-1022,-46,-501,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:45.160,7.41,-0.84,83.15,99,5.89,55,0,24.02,45,0.5,23.28,67.00,-26,50.179048, 8.838991,46.018,655,294,12,4.00,123,-274,-1022,-101,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:45.440,7.42,-0.92,82.85,99,5.89,49,0,24.02,45,0.5,23.29,66.60,-26,50.179147, 8.839060,46.018,655,296,12,4.00,57,-252,-1022,-160,-502,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:45.720,7.41,-0.93,82.68,99,5.81,54,0,24.02,45,0.5,23.27,66.60,-26,50.179147, 8.839060,43.260,655,296,12,4.00,0,-246,-1022,-186,-501,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:45.980,7.42,-0.87,82.47,99,5.78,57,0,24.03,45,0.2,23.27,66.60,-26,50.179147, 8.839060,42.046,655,296,5,4.00,0,-220,-1022,-271,-502,-538,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:46.250,7.42,-0.83,82.34,99,5.81,61,0,24.03,45,0.4,23.25,66.60,-26,50.179147, 8.839060,42.046,655,296,10,4.00,120,-213,-1022,-152,-502,-539,147,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:46.530,7.41,-0.79,82.17,99,5.87,62,0,24.03,45,0.5,23.24,67.50,-26,50.179218, 8.839168,39.269,655,301,12,4.00,182,-217,-1023,0,-502,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:46.790,7.41,-0.69,82.14,99,5.81,63,0,24.03,45,0.4,23.24,67.50,-26,50.179218, 8.839168,35.821,655,301,10,4.00,173,-254,-1022,0,-502,-539,147,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:47.050,7.42,-0.55,82.07,99,5.76,64,0,24.03,45,0.3,23.23,67.50,-26,50.179218, 8.839168,35.821,655,301,7,4.00,168,-245,-1022,0,-502,-539,146,-1024,-651,0,0,0,0,0,1,0,-1,-1,-1,
2024-07-20,18:30:47.310,7.42,-0.43,82.07,99,5.76,64,0,24.03,45,0.7,23.24,68.40,-26,50.179218, 8.839168,33.219,655,301,17,4.00,33,-279,-1022,-67,-502,-539,146,-1024,-650,0,0,0,0,0,1,0,-1,-1,-1,
