Date,Time,TxBat(V),EMPF.,RSSI 2.4 GHz(dB),VFR(%),Empf.Bat.(V),Vario(m/s),Hoehe(m),Hoehengewinn(m),Fluggeschw.(km/h),Entfernung(m),Breitengrad, L–ngengrad,Satelliten,GPS Zeit(),GPS Alt(m),GPS Geschw.(kn),AccX(g),AccY(g),AccZ(g),U-Akku(V),I-Akku(A),mAh-Akku(mAh),U/min(U/min),Temp. FETs(ÄC),Temp. BEC(ÄC),Gasknueppel(%),PWM(%),U-BEC(V),I-BEC(A),mAh-BEC(mAh),GPS Kurs(Ä),ADC2(V),SR,HR,Gas,QR,Drehg. li.,Drehg. re.,SA,SB,SC,SD,SE,SF,LSch.1,LSch.2,LSch.3,LSch.4,LSch.5,LSch.6,
2023-05-04,13:15:16.450,8.2,0,50,100,6.00,-0.88,97.48,0.0,18.0,129,48.471915, 11.475531,20,2023-05-04 13:15:16,103.10,6.298,-0.001,0.003,0.114,12.18,0.2,124,0,34,34,0,100,5.99,0.0,0,37.98,0.00,0,-45,1013,527,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:16.520,8.2,0,50,100,6.00,-0.94,97.48,0.0,19.6,129,48.471915, 11.475531,20,2023-05-04 13:15:16,103.10,6.298,-0.001,0.003,0.114,12.18,0.2,124,0,34,34,0,100,5.99,0.0,0,37.98,0.00,0,-41,1014,503,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:16.590,8.2,0,50,100,6.00,-0.94,97.48,0.0,19.6,129,48.471915, 11.475531,20,2023-05-04 13:15:16,103.10,6.298,-0.001,0.003,0.114,12.18,0.2,124,0,34,34,0,100,5.99,0.0,0,37.98,0.00,0,-38,1013,452,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:16.650,8.2,0,50,99,6.00,-0.94,95.93,0.0,19.6,129,48.471908, 11.475531,20,2023-05-04 13:15:16,103.10,6.298,-0.001,0.003,0.114,12.18,0.2,124,0,34,34,0,100,5.99,0.0,0,37.98,0.00,0,-35,1013,449,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:16.720,8.2,0,50,99,6.00,-0.94,95.93,0.0,19.6,129,48.471908, 11.475531,20,2023-05-04 13:15:16,101.70,6.298,-0.001,0.003,0.114,12.18,0.2,124,0,34,34,0,100,5.99,0.0,0,37.98,0.00,0,-30,1013,399,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:17.780,8.2,0,50,99,6.00,-0.94,95.93,0.0,19.6,129,48.471908, 11.475542,20,2023-05-04 13:15:16,101.70,8.290,-0.001,0.003,0.114,12.18,0.2,124,0,34,34,0,100,5.99,0.0,0,37.98,0.00,0,0,1012,288,-1023,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:17.850,8.2,0,51,99,6.00,-0.77,95.93,0.0,19.6,129,48.471908, 11.475542,20,2023-05-04 13:15:16,101.70,8.290,-0.001,0.003,0.114,12.18,0.2,124,0,34,34,0,100,5.99,0.0,0,40.13,0.00,0,0,1012,-1,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:17.910,8.2,0,51,99,5.97,-0.77,95.93,0.0,19.6,129,48.471908, 11.475542,20,2023-05-04 13:15:16,101.70,8.290,-0.001,0.003,0.114,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,40.13,0.00,0,0,1013,-6,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:17.970,8.2,0,52,99,5.97,-0.77,95.93,0.0,19.6,129,48.471900, 11.475542,20,2023-05-04 13:15:16,101.70,8.290,-0.001,0.003,0.114,12.19,0.3,124,0,34,34,0,100,5.99,0.0,0,40.13,0.00,0,0,1012,-10,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:17.030,8.2,0,52,99,5.98,-0.77,95.93,0.0,19.6,129,48.471900, 11.475554,20,2023-05-04 13:15:18,101.70,8.290,-0.001,0.003,0.114,12.19,0.3,124,0,34,34,0,100,5.99,0.0,0,40.13,0.00,0,0,1012,-12,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:17.090,8.2,0,52,99,5.98,-0.81,95.93,0.0,19.6,129,48.471900, 11.475554,20,2023-05-04 13:15:18,101.70,8.290,-0.001,0.003,0.114,12.19,0.3,124,0,34,34,0,100,5.99,0.0,0,40.13,0.00,0,0,1012,-13,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:17.150,8.2,0,52,99,5.98,-0.81,95.93,0.0,19.6,129,48.471900, 11.475554,17,2023-05-04 13:15:18,101.70,8.290,-0.001,0.003,0.114,12.19,0.3,124,0,34,34,0,100,5.99,0.0,0,40.13,0.00,0,0,1012,-13,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:17.210,8.2,0,52,98,5.99,-0.81,95.93,0.0,19.6,129,48.471900, 11.475554,17,2023-05-04 13:15:18,101.70,8.290,-0.001,0.003,0.114,12.19,0.3,124,0,34,34,0,100,5.99,0.0,0,40.13,0.00,0,0,1012,-14,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:17.280,8.2,0,52,98,5.99,-0.81,95.93,0.0,19.6,129,48.471887, 11.475554,17,2023-05-04 13:15:18,101.70,8.290,-0.001,0.003,0.114,12.19,0.1,124,0,34,34,0,100,5.99,0.0,0,40.13,0.00,0,0,1013,-14,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:17.350,8.2,0,52,98,5.99,-0.81,95.93,0.0,19.6,129,48.471887, 11.475566,17,2023-05-04 13:15:18,101.70,8.290,-0.001,0.003,0.114,12.19,0.1,124,0,34,34,0,100,5.99,0.0,0,40.13,0.00,0,0,1013,-14,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:17.410,8.2,0,52,98,5.99,-1.21,95.93,0.0,19.6,129,48.471887, 11.475566,17,2023-05-04 13:15:18,101.70,8.290,-0.004,0.003,0.114,12.19,0.1,124,0,34,34,0,100,5.99,0.0,0,40.13,0.00,0,0,1012,-14,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:17.470,8.2,0,52,98,5.99,-1.21,95.93,0.0,19.6,129,48.471887, 11.475566,17,2023-05-04 13:15:18,101.70,8.290,-0.004,0.003,0.114,12.19,0.1,124,0,34,34,0,100,5.99,0.0,0,40.13,0.00,0,0,1013,-14,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:17.530,8.2,0,52,98,6.00,-1.21,95.93,0.0,19.6,129,48.471876, 11.475566,17,2023-05-04 13:15:18,101.70,8.290,-0.004,0.000,0.114,12.19,0.1,124,0,34,34,0,100,5.99,0.0,0,40.13,0.00,0,0,1012,-14,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:17.600,8.2,0,51,98,6.00,-1.21,95.93,0.0,19.6,129,48.471876, 11.475578,17,2023-05-04 13:15:18,101.70,8.290,-0.004,0.000,0.090,12.19,0.1,124,0,34,34,0,100,5.99,0.0,0,40.13,0.00,0,0,1013,-14,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:17.670,8.2,0,51,99,6.00,-1.02,95.93,0.0,19.1,129,48.471876, 11.475578,17,2023-05-04 13:15:18,101.70,8.290,-0.004,0.000,0.090,12.19,0.1,124,0,34,34,0,100,5.99,0.0,0,40.13,0.00,0,0,1013,-15,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:17.730,8.1,0,51,99,6.00,-1.02,95.93,0.0,19.1,129,48.471876, 11.475578,17,2023-05-04 13:15:18,101.70,8.290,-0.004,0.000,0.090,12.19,0.1,124,0,34,34,0,100,5.99,0.0,0,40.13,0.00,0,0,1013,-14,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:18.800,8.2,0,52,99,6.00,-1.02,94.71,0.0,19.1,129,48.471876, 11.475578,17,2023-05-04 13:15:18,101.70,8.290,-0.004,0.000,0.090,12.19,0.1,124,0,34,34,0,100,5.99,0.0,0,40.13,0.00,0,0,1013,-13,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:18.870,8.2,0,52,99,6.00,-1.02,94.71,0.0,19.1,129,48.471868, 11.475578,17,2023-05-04 13:15:18,101.70,8.290,-0.004,0.000,0.090,12.19,0.1,124,0,34,34,0,100,5.99,0.0,0,40.13,0.00,0,0,1013,164,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:18.940,8.2,0,52,99,5.97,-1.02,94.71,0.0,19.1,129,48.471868, 11.475589,17,2023-05-04 13:15:18,101.70,10.146,-0.004,0.000,0.090,12.19,0.1,124,0,34,34,0,100,5.99,0.0,0,40.13,0.00,0,-56,1012,190,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:18.010,8.2,0,52,99,5.98,-0.85,94.71,0.0,19.1,129,48.471868, 11.475589,17,2023-05-04 13:15:18,101.70,10.146,-0.004,0.000,0.090,12.19,0.3,124,0,34,34,0,100,5.99,0.0,0,42.59,0.00,0,-81,1012,300,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:18.070,8.2,0,52,99,5.98,-0.85,94.71,0.0,19.1,129,48.471868, 11.475589,17,2023-05-04 13:15:18,101.70,10.146,-0.004,0.000,0.090,12.19,0.3,124,0,34,34,0,100,5.99,0.0,0,42.59,0.00,0,-108,1012,330,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:18.130,8.2,0,52,99,5.98,-0.85,94.71,0.0,19.1,129,48.471854, 11.475589,17,2023-05-04 13:15:19,101.70,10.146,-0.004,0.000,0.090,12.19,0.3,124,0,34,34,0,100,5.99,0.0,0,42.59,0.00,0,-111,1012,334,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:18.190,8.2,0,52,100,5.98,-0.85,94.71,0.0,19.1,128,48.471854, 11.475600,17,2023-05-04 13:15:19,101.70,10.146,-0.004,0.000,0.090,12.19,0.3,124,0,34,34,0,100,5.99,0.0,0,42.59,0.00,0,-134,1012,340,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:18.250,8.2,0,52,100,5.99,-0.73,94.71,0.0,19.1,128,48.471854, 11.475600,17,2023-05-04 13:15:19,101.70,10.146,-0.004,0.000,0.090,12.19,0.3,124,0,34,34,0,100,5.99,0.0,0,42.59,0.00,0,-139,1012,365,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:18.310,8.2,0,52,100,5.99,-0.73,94.71,0.0,19.1,128,48.471854, 11.475600,18,2023-05-04 13:15:19,101.70,10.146,-0.004,0.000,0.090,12.19,0.3,124,0,34,34,0,100,5.99,0.0,0,42.59,0.00,0,-159,1012,364,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:18.370,8.2,0,52,100,5.99,-0.73,94.71,0.0,19.1,128,48.471854, 11.475600,18,2023-05-04 13:15:19,101.70,10.146,-0.004,0.000,0.090,12.19,0.3,124,0,34,34,0,100,5.99,0.0,0,42.59,0.00,0,-157,1012,366,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:18.440,8.2,0,53,100,5.99,-0.73,94.71,0.0,19.1,128,48.471844, 11.475600,18,2023-05-04 13:15:19,101.70,10.146,-0.004,0.000,0.090,12.19,0.3,124,0,34,34,0,100,5.99,0.0,0,42.59,0.00,0,-158,1013,371,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:18.510,8.2,0,53,99,6.00,-0.73,94.71,0.0,19.1,128,48.471844, 11.475612,18,2023-05-04 13:15:19,101.70,10.146,-0.004,0.000,0.090,12.19,0.3,124,0,34,34,0,100,5.99,0.0,0,42.59,0.00,0,-158,1012,392,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:18.580,8.2,0,53,99,6.00,-0.65,94.71,0.0,19.1,128,48.471844, 11.475612,18,2023-05-04 13:15:19,101.70,10.146,-0.004,0.000,0.090,12.19,0.3,124,0,34,34,0,100,5.99,0.0,0,42.59,0.00,0,-163,1012,388,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:18.640,8.2,0,53,99,6.00,-0.65,94.71,0.0,19.1,128,48.471844, 11.475612,18,2023-05-04 13:15:19,101.70,10.146,-0.004,0.000,0.090,12.19,0.3,124,0,34,34,0,100,5.99,0.0,0,42.59,0.00,0,-170,1013,389,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:18.710,8.2,0,54,99,6.00,-0.65,94.71,0.0,19.1,128,48.471835, 11.475612,18,2023-05-04 13:15:19,101.70,10.146,-0.004,0.003,0.122,12.19,0.3,124,0,34,34,0,100,5.99,0.0,0,42.59,0.00,0,-177,1012,391,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:19.770,8.2,0,54,99,6.00,-0.65,94.71,0.0,19.1,128,48.471835, 11.475625,18,2023-05-04 13:15:19,101.70,10.146,-0.004,0.003,0.122,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,42.59,0.00,0,-183,1012,392,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:19.830,8.2,0,54,99,6.00,-1.01,94.71,0.0,22.4,128,48.471835, 11.475625,18,2023-05-04 13:15:19,101.70,10.146,-0.004,0.003,0.122,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,42.59,0.00,0,-190,1012,390,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:19.900,8.2,0,55,98,6.00,-1.01,94.71,0.0,22.4,128,48.471835, 11.475625,18,2023-05-04 13:15:19,101.70,10.146,-0.004,0.003,0.122,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,42.59,0.00,0,-190,1012,384,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:19.960,8.2,0,55,98,6.00,-1.01,94.05,0.0,22.4,128,48.471820, 11.475625,18,2023-05-04 13:15:19,101.70,10.146,-0.004,0.003,0.122,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,42.59,0.00,0,-190,1012,380,-1023,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:19.030,8.2,0,55,98,6.00,-1.01,94.05,0.0,22.4,128,48.471820, 11.475639,18,2023-05-04 13:15:19,99.50,10.146,-0.004,0.003,0.122,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,42.59,0.00,0,-188,1012,378,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:19.100,8.2,0,55,98,6.00,-1.01,94.05,0.0,22.4,128,48.471820, 11.475639,18,2023-05-04 13:15:19,99.50,13.357,-0.004,0.003,0.122,12.19,0.1,124,0,34,34,0,100,5.99,0.0,0,42.59,0.00,0,-181,1012,373,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:19.160,8.2,0,55,98,6.00,-0.73,94.05,0.0,22.4,128,48.471820, 11.475639,18,2023-05-04 13:15:19,99.50,13.357,-0.004,0.003,0.122,12.19,0.1,124,0,34,34,0,100,5.99,0.0,0,45.82,0.00,0,-134,1013,318,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:19.220,8.2,0,55,97,6.00,-0.73,94.05,0.0,22.4,128,48.471820, 11.475639,18,2023-05-04 13:15:19,99.50,13.357,-0.004,0.003,0.122,12.19,0.1,124,0,34,34,0,100,5.99,0.0,0,45.82,0.00,0,0,1013,233,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:19.280,8.2,0,56,96,6.00,-0.73,94.05,0.0,22.4,128,48.471807, 11.475639,18,2023-05-04 13:15:20,99.50,13.357,-0.004,0.003,0.122,12.19,0.1,124,0,34,34,0,100,5.99,0.0,0,45.82,0.00,0,0,1012,59,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:19.340,8.2,0,56,96,5.97,-0.73,94.05,0.0,22.4,128,48.471807, 11.475651,18,2023-05-04 13:15:20,99.50,13.357,-0.004,0.003,0.122,12.19,0.1,124,0,34,34,0,100,5.99,0.0,0,45.82,0.00,0,0,1012,-4,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:19.400,8.2,0,55,96,5.97,-0.59,94.05,0.0,22.4,126,48.471807, 11.475651,18,2023-05-04 13:15:20,99.50,13.357,-0.004,0.003,0.122,12.19,0.1,124,0,34,34,0,100,5.99,0.0,0,45.82,0.00,0,0,1012,-9,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:19.460,8.2,0,55,96,5.98,-0.59,94.05,0.0,22.4,126,48.471807, 11.475651,17,2023-05-04 13:15:20,99.50,13.357,-0.004,0.003,0.122,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,45.82,0.00,0,0,1013,-11,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:19.520,8.2,0,55,96,5.98,-0.59,94.05,0.0,22.4,126,48.471807, 11.475651,17,2023-05-04 13:15:20,99.50,13.357,-0.004,0.003,0.122,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,45.82,0.00,0,0,1012,-12,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:19.590,8.2,0,54,96,5.98,-0.59,94.05,0.0,22.4,126,48.471786, 11.475651,17,2023-05-04 13:15:20,99.50,13.357,-0.004,0.003,0.122,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,45.82,0.00,0,0,1012,-13,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:19.650,8.2,0,54,96,5.99,-0.59,94.05,0.0,22.4,126,48.471786, 11.475661,17,2023-05-04 13:15:20,99.50,13.357,-0.004,0.003,0.122,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,45.82,0.00,0,0,1012,-13,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:19.710,8.2,0,54,96,5.99,-0.44,94.05,0.0,22.4,126,48.471786, 11.475661,17,2023-05-04 13:15:20,99.50,13.357,-0.002,0.003,0.122,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,45.82,0.00,0,0,1012,-14,-1023,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:20.770,8.2,0,54,96,5.99,-0.44,94.05,0.0,22.4,126,48.471786, 11.475661,17,2023-05-04 13:15:20,99.50,13.357,-0.002,0.003,0.122,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,45.82,0.00,0,0,1012,-14,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:20.830,8.2,0,53,96,5.99,-0.44,94.05,0.0,22.4,126,48.471770, 11.475661,17,2023-05-04 13:15:20,99.50,13.357,-0.002,0.002,0.122,12.19,0.1,124,0,34,34,0,100,5.99,0.0,0,45.82,0.00,0,0,1012,-112,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:20.910,8.2,0,51,95,5.99,-0.44,94.05,0.0,22.4,126,48.471770, 11.475666,17,2023-05-04 13:15:20,99.50,13.357,-0.002,0.002,0.096,12.19,0.1,124,0,34,34,0,100,5.99,0.0,0,45.82,0.00,0,0,1011,-248,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:20.980,8.2,0,51,95,6.00,-0.39,94.05,0.0,21.7,126,48.471770, 11.475666,17,2023-05-04 13:15:20,99.50,13.357,-0.002,0.002,0.096,12.19,0.1,124,0,34,34,0,100,5.99,0.0,0,45.82,0.00,0,0,1011,-279,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:20.040,8.2,0,52,95,6.00,-0.39,94.05,0.0,21.7,126,48.471770, 11.475666,17,2023-05-04 13:15:20,99.50,13.357,-0.002,0.002,0.096,12.19,0.1,124,0,34,34,0,100,5.99,0.0,0,45.82,0.00,0,0,1012,-326,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:20.100,8.2,0,52,95,6.00,-0.39,93.99,0.0,21.7,126,48.471770, 11.475666,17,2023-05-04 13:15:20,99.50,13.357,-0.002,0.002,0.096,12.19,0.1,124,0,34,34,0,100,5.99,0.0,0,45.82,0.00,0,0,1012,-331,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:20.160,8.2,0,52,95,6.00,-0.39,93.99,0.0,21.7,126,48.471748, 11.475666,17,2023-05-04 13:15:20,100.20,13.357,-0.002,0.002,0.096,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,45.82,0.00,0,0,1012,-337,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:20.220,8.2,0,53,96,6.00,-0.39,93.99,0.0,21.7,126,48.471748, 11.475668,17,2023-05-04 13:15:20,100.20,16.051,-0.002,0.002,0.096,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,45.82,0.00,0,0,1012,-362,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:20.290,8.1,0,53,96,6.00,-0.09,93.99,0.0,21.7,126,48.471748, 11.475668,17,2023-05-04 13:15:20,100.20,16.051,-0.002,0.002,0.096,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,45.82,0.00,0,0,1012,-365,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:20.360,8.2,0,54,96,6.00,-0.09,93.99,0.0,21.7,126,48.471748, 11.475668,17,2023-05-04 13:15:20,100.20,16.051,-0.002,0.002,0.096,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,49.13,0.00,0,0,1012,-391,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:20.420,8.2,0,55,96,6.00,-0.09,93.99,0.0,21.7,126,48.471727, 11.475668,17,2023-05-04 13:15:20,100.20,16.051,-0.002,0.002,0.096,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,49.13,0.00,0,0,1012,-398,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:20.490,8.2,0,55,96,6.00,-0.09,93.99,0.0,21.7,126,48.471727, 11.475667,17,2023-05-04 13:15:21,100.20,16.051,-0.002,0.002,0.096,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,49.13,0.00,0,0,1012,-403,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:20.550,8.2,0,56,96,6.00,-0.17,93.99,0.0,21.7,119,48.471727, 11.475667,17,2023-05-04 13:15:21,100.20,16.051,-0.002,0.002,0.096,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,49.13,0.00,0,0,1012,-406,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:20.620,8.2,0,57,97,6.00,-0.17,93.99,0.0,21.7,119,48.471727, 11.475667,19,2023-05-04 13:15:21,100.20,16.051,-0.002,0.002,0.096,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,49.13,0.00,0,0,1012,-405,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:20.690,8.2,0,57,97,6.00,-0.17,93.99,0.0,21.7,119,48.471703, 11.475667,19,2023-05-04 13:15:21,100.20,16.051,-0.002,0.002,0.096,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,49.13,0.00,0,0,1012,-375,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:21.750,8.2,0,57,97,6.00,-0.17,93.99,0.0,21.7,119,48.471703, 11.475667,19,2023-05-04 13:15:21,100.20,16.051,-0.002,0.002,0.096,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,49.13,0.00,0,0,1013,-370,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:21.820,8.2,0,57,98,6.00,-0.17,93.99,0.0,21.7,119,48.471703, 11.475664,19,2023-05-04 13:15:21,100.20,16.051,-0.002,0.002,0.096,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,49.13,0.00,0,0,1012,-367,-1024,258,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:21.880,8.2,0,57,98,6.00,-0.07,93.99,0.0,21.7,119,48.471703, 11.475664,19,2023-05-04 13:15:21,100.20,16.051,0.000,0.002,0.096,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,49.13,0.00,0,0,1012,-363,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:21.940,8.2,0,57,98,6.00,-0.07,93.99,0.0,21.7,119,48.471703, 11.475664,19,2023-05-04 13:15:21,100.20,16.051,0.000,0.002,0.096,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,49.13,0.00,0,0,1012,-362,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:21.000,8.2,0,57,98,6.00,-0.07,93.99,0.0,21.7,119,48.471685, 11.475664,19,2023-05-04 13:15:21,100.20,16.051,0.000,-0.002,0.096,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,49.13,0.00,0,0,1012,-361,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:21.060,8.2,0,57,99,6.00,-0.07,93.99,0.0,21.7,119,48.471685, 11.475659,19,2023-05-04 13:15:21,100.20,16.051,0.000,-0.002,0.107,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,49.13,0.00,0,0,1013,-360,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:21.120,8.2,0,57,99,6.00,-0.07,93.99,0.0,23.3,119,48.471685, 11.475659,19,2023-05-04 13:15:21,100.20,16.051,0.000,-0.002,0.107,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,49.13,0.00,0,0,1013,-355,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:21.180,8.2,0,57,99,6.00,-0.07,93.99,0.0,23.3,119,48.471685, 11.475659,19,2023-05-04 13:15:21,100.20,16.051,0.000,-0.002,0.107,12.19,0.2,124,0,34,34,0,100,5.99,0.0,0,49.13,0.00,0,0,1013,-311,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
2023-05-04,13:15:21.240,8.2,0,57,99,6.00,-0.07,93.56,0.0,23.3,119,48.471685, 11.475659,19,2023-05-04 13:15:21,100.20,16.051,0.000,-0.002,0.107,12.20,0.2,124,0,34,34,0,100,5.99,0.0,0,49.13,0.00,0,0,1012,-308,-1024,257,-1,0,-1,-1,-1,-1,0,0,1,0,0,0,
