Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),RxBt(V),Curr(A),Capa(mAh),Bat%(%),Hdg(°),GAlt(m),Sats,Alt(m),VSpd(m/s),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,EX3,EX4,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-01-14,14:30:33.990,-79,-75,92,8,1,4,25,-75,95,12,,0.0,21.6,65.4,230,0,0.00,0,0,46.0,13.8,-1,4,1024,0,1,-1024,-9,0,0,0,0,7,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1533,1500,2012,1506,2012,1363,1645,1493,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:34.390,-81,-80,96,5,1,4,25,-72,95,13,,0.0,21.6,61.4,250,0,0.00,0,0,59.0,15.9,1,6,1024,-19,1,-1024,-9,0,0,0,0,7,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1529,1499,2012,1506,2012,1361,1643,1489,1500,1449,1497,1524,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:34.790,-75,-75,95,10,1,4,10,-70,95,12,,0.0,21.6,61.4,250,0,0.00,0,0,59.0,15.9,4,7,1024,-3,1,-1024,-9,0,0,0,0,7,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1532,1500,2012,1506,2012,1363,1644,1493,1500,1449,1500,1527,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:35.190,-75,-75,95,10,1,4,10,-70,93,12,,0.0,21.6,61.4,250,0,0.00,0,0,70.0,16.3,4,12,1024,-1,1,-1024,-9,0,0,0,0,7,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1533,1500,2012,1505,2012,1363,1645,1493,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:35.590,-75,-75,95,10,1,4,50,-75,91,13,,0.0,21.6,61.4,250,0,0.00,0,0,70.0,16.3,1,28,1024,1,1,-1024,-9,0,0,0,0,7,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1533,1500,2012,1504,2012,1363,1645,1493,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:35.990,-66,-68,93,12,0,4,25,-60,93,13,,0.0,19.0,124.5,300,0,0.00,0,0,70.0,16.3,-23,-366,-1024,-256,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1484,1483,988,1576,2012,1344,1620,1441,1500,1449,1457,1478,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:36.390,-66,-68,93,12,0,4,25,-62,93,14,,0.0,19.0,124.5,300,0,0.00,0,0,81.0,8.1,-20,-456,-1024,2,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1498,988,1587,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:36.790,-65,-68,93,12,0,4,10,-70,95,12,,0.0,22.7,0.0,310,0,0.00,0,0,81.0,8.1,-1,0,-1024,3,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1534,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:37.190,-73,-78,95,7,0,4,10,-83,97,8,,0.0,22.7,0.0,310,0,0.00,0,0,81.0,8.1,0,4,-1024,2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1534,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:37.590,-73,-78,95,7,0,4,10,-83,98,8,,0.0,22.7,0.0,310,0,0.00,0,0,76.0,-7.4,1,6,-1024,2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1534,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:37.990,-80,-83,99,4,0,4,25,-82,96,10,,0.0,22.7,0.0,310,0,0.00,0,0,76.0,-7.4,10,211,-1024,2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1501,988,1511,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:38.390,-77,-80,95,8,0,4,10,-74,95,13,,0.0,23.2,0.3,310,0,0.00,0,0,76.0,-7.4,5,242,-1024,2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1501,988,1508,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:38.790,-77,-80,95,8,0,4,10,-70,95,14,,0.0,23.2,0.3,310,0,0.00,0,0,86.0,9.8,10,457,-1024,-1,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1532,1501,988,1482,2012,1363,1645,1493,1500,1449,1500,1527,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:39.190,-79,-79,96,8,1,4,10,-74,97,13,,0.0,23.4,0.3,310,0,0.00,0,0,86.0,9.8,37,571,-1024,0,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1505,988,1467,2012,1363,1645,1493,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:39.590,-79,-79,96,8,1,4,25,-73,98,12,,0.0,23.4,0.3,310,0,0.00,0,0,86.0,9.8,8,541,-1024,3,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1501,988,1471,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:39.990,-79,-80,96,5,0,4,25,-70,96,12,,0.0,23.4,0.3,310,0,0.00,0,0,93.0,7.5,1,19,-1024,20,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1536,1501,988,1532,2012,1365,1646,1498,1500,1449,1503,1531,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:40.390,-79,-80,96,5,0,4,25,-71,93,12,,0.0,23.4,0.3,310,0,0.00,0,0,93.0,7.5,0,4,-1024,69,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1544,1504,988,1534,2012,1369,1650,1508,1500,1449,1511,1540,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:40.790,-72,-71,91,11,1,4,10,-69,93,5,,0.0,23.6,0.3,310,0,0.00,0,0,93.0,7.5,1,3,-1024,335,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1583,1521,988,1534,2012,1394,1668,1561,1500,1449,1554,1583,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:41.190,-72,-71,91,11,1,4,10,-66,91,11,,0.0,23.6,0.3,310,0,0.00,0,0,95.0,0.0,0,1,-1024,116,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1551,1508,988,1534,2012,1376,1654,1522,1500,1449,1523,1551,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:41.590,-72,-71,93,11,1,4,10,-62,91,15,,0.0,23.6,0.4,310,0,0.00,0,0,95.0,0.0,38,-37,-1024,195,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1564,1519,988,1538,2012,1382,1659,1535,1500,1449,1533,1562,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:41.990,-71,-69,92,12,1,4,10,-61,94,12,,0.0,23.6,0.4,310,0,0.00,0,0,94.0,-2.2,232,-184,-1024,3,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1535,988,1554,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:42.390,-70,-68,96,13,1,4,10,-63,95,13,,0.0,23.7,0.5,310,0,0.00,0,0,90.0,-4.6,287,-357,-1024,-37,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1526,1540,988,1575,2012,1360,1641,1486,1500,1449,1494,1521,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:42.790,-69,-71,97,11,0,4,10,-64,97,14,,0.0,23.7,0.5,310,0,0.00,0,0,88.0,-6.2,40,-160,-1024,-3,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1532,1506,988,1552,2012,1363,1644,1493,1500,1449,1500,1527,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:43.190,-69,-73,97,11,0,4,10,-64,97,13,,0.0,23.7,0.3,310,0,0.00,0,0,88.0,-6.2,0,-7,-1024,-3,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1532,1500,988,1535,2012,1363,1644,1493,1500,1449,1500,1527,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:43.590,-69,-73,97,11,0,4,10,-64,97,14,,0.0,23.7,0.3,310,0,0.00,0,0,86.0,-5.9,0,1,-1024,0,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1534,2012,1363,1645,1493,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:43.990,-70,-74,98,10,0,4,10,-67,94,14,,0.0,23.7,0.3,310,0,0.00,0,0,86.0,-0.1,4,1,-1024,2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1534,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:44.390,-72,-75,90,9,0,4,10,-71,90,8,,0.0,23.7,0.3,310,0,0.00,0,0,86.0,-0.1,2,1,-1024,3,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1534,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:44.790,-74,-76,89,10,0,4,10,-69,88,13,,0.0,23.7,0.3,310,0,0.00,0,0,86.0,0.3,1,1,-1024,3,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1534,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:45.190,-74,-76,89,10,0,4,10,-76,91,12,,0.0,23.7,0.3,310,0,0.00,0,0,86.0,0.3,1,3,-1024,2,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1534,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:45.590,-74,-76,89,10,0,4,25,-68,90,13,,0.0,23.7,0.3,310,0,0.00,0,0,86.0,0.3,0,3,-1024,2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1534,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:45.990,-74,-76,89,10,0,4,50,-73,89,13,,0.0,23.7,0.3,310,0,0.00,0,0,84.0,-1.3,2,4,-1024,249,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1572,1517,988,1534,2012,1387,1663,1546,1500,1449,1542,1571,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:46.390,-74,-76,89,10,0,4,100,-73,85,13,,0.0,23.7,0.3,310,0,0.00,0,0,84.0,-1.3,1,4,-1024,-14,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1530,1500,988,1534,2012,1362,1643,1490,1500,1449,1498,1525,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:46.790,-77,-77,85,7,1,4,100,-85,85,0,,0.0,23.9,0.3,310,0,0.00,0,0,84.0,-1.3,0,4,-1024,-12,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1530,1500,988,1534,2012,1362,1644,1491,1500,1449,1498,1525,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:47.190,-77,-77,85,7,1,4,100,-85,87,0,,0.0,23.9,0.3,310,0,0.00,0,0,82.0,-1.8,0,4,-1024,-14,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1530,1499,988,1534,2012,1362,1643,1490,1500,1449,1498,1525,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:47.590,-70,-68,87,11,1,4,50,-67,86,14,,0.0,23.9,0.3,320,0,0.00,0,0,82.0,-1.8,-1,74,-1024,2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1526,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:47.990,-69,-65,87,12,1,4,25,-64,88,12,,0.0,23.9,0.3,320,0,0.00,0,0,80.0,-2.7,-1,95,-1024,3,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1524,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:48.390,-69,-65,87,12,1,4,25,-64,87,12,,0.0,23.9,0.3,320,0,0.00,0,0,80.0,-2.7,-1,100,-1024,-3,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1532,1500,988,1524,2012,1363,1644,1493,1500,1449,1500,1527,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:48.790,-69,-65,87,12,1,4,25,-64,89,15,,0.0,23.9,0.3,320,0,0.00,0,0,78.0,-2.8,-1,161,-1024,-2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1532,1500,988,1517,2012,1363,1645,1493,1500,1449,1500,1527,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:49.190,-69,-65,87,12,1,4,100,-64,85,15,,0.0,23.9,0.3,320,0,0.00,0,0,78.0,-2.8,0,34,-1024,567,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1623,1538,988,1531,2012,1418,1685,1614,1500,1449,1596,1627,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:49.590,-65,-63,84,11,1,4,50,-65,86,13,,0.0,23.9,0.3,320,0,0.00,0,0,76.0,-2.6,0,4,-1024,-1,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1534,2012,1363,1645,1493,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:49.990,-67,-65,84,11,1,4,25,-67,81,13,,0.0,23.9,0.3,320,0,0.00,0,0,76.0,-2.6,-40,1,-1024,-425,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1452,1471,988,1534,2012,1332,1603,1406,1500,1449,1428,1445,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:50.390,-74,-70,86,9,1,4,10,-69,87,8,,0.0,23.9,0.5,320,0,0.00,0,0,76.0,-2.6,-27,3,-1024,-7,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1531,1496,988,1534,2012,1362,1644,1492,1500,1449,1499,1526,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:50.790,-74,-70,86,9,1,4,10,-69,87,8,,0.0,23.9,0.5,320,0,0.00,0,0,76.0,-2.6,-1,293,-1024,0,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1500,988,1502,2012,1363,1645,1493,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:51.190,-74,-70,86,9,1,4,10,-69,89,8,,0.0,23.9,0.5,320,0,0.00,0,0,76.0,-2.6,-1,38,-1024,-343,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1468,1480,988,1530,2012,1338,1611,1423,1500,1449,1442,1461,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:51.590,-74,-70,86,9,1,4,100,-72,85,13,,0.0,23.9,0.5,320,0,0.00,0,0,71.0,-3.7,-170,-52,-1024,-499,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1438,1450,988,1540,2012,1326,1596,1390,1500,1449,1415,1431,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:51.990,-79,-81,86,7,0,4,100,-74,85,6,,0.0,23.9,0.6,320,0,0.00,0,0,71.0,-3.7,-217,-119,-1024,-51,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1523,1470,988,1547,2012,1359,1640,1483,1500,1449,1492,1518,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:52.390,-75,-79,88,8,0,4,100,-70,90,14,,0.0,23.9,0.6,320,0,0.00,0,0,67.0,-2.8,-230,-167,-1024,-63,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1521,1467,988,1553,2012,1358,1639,1480,1500,1449,1490,1515,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:52.790,-76,-75,94,9,1,4,50,-72,92,13,,0.0,24.0,0.4,320,0,0.00,0,0,67.0,-2.8,-121,-16,-1024,-2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1532,1485,988,1536,2012,1363,1645,1493,1500,1449,1500,1527,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:53.190,-76,-75,94,9,1,4,50,-70,92,9,,0.0,24.0,0.4,320,0,0.00,0,0,65.0,-2.1,-113,-29,-1024,2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1486,988,1538,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:53.590,-73,-71,92,10,1,4,25,-75,93,13,,0.0,24.0,0.4,320,0,0.00,0,0,64.0,-0.6,-134,-61,-1024,2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1483,988,1541,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:53.990,-73,-71,92,10,1,4,100,-75,92,13,,0.0,24.0,0.4,320,0,0.00,0,0,64.0,-0.6,-147,-98,-1024,2,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1482,988,1545,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:54.390,-73,-71,92,10,1,4,100,-75,93,13,,0.0,24.0,0.4,320,0,0.00,0,0,64.0,-0.6,-148,-149,-1024,1,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1481,988,1551,2012,1363,1645,1493,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:54.790,-69,-64,91,12,1,4,50,-63,91,11,,0.0,24.0,0.4,320,0,0.00,0,0,63.0,-1.8,-128,-86,-1024,0,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1484,988,1544,2012,1363,1645,1493,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:55.190,-66,-62,93,12,1,4,25,-62,91,12,,0.0,24.0,0.4,320,0,0.00,0,0,59.0,-3.2,-119,-77,-1024,0,1,-1024,-9,0,0,0,0,10,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1485,988,1543,2012,1363,1645,1493,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:55.590,-66,-62,93,12,1,4,25,-60,90,13,,0.0,24.0,0.4,320,0,0.00,0,0,57.0,-4.5,-111,-64,-1024,1,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1486,988,1541,2012,1363,1645,1493,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:55.990,-65,-65,91,11,1,4,10,-61,94,12,,0.0,24.0,0.4,320,0,0.00,0,0,55.0,-4.3,-105,-53,-1024,3,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1533,1487,988,1540,2012,1363,1645,1494,1500,1449,1500,1528,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
2024-01-14,14:30:56.390,-67,-75,94,10,0,4,10,-58,95,15,,0.0,24.0,0.4,320,0,0.00,0,0,54.0,-4.8,-27,3,-1024,96,1,-1024,-9,0,0,0,0,8,748,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000078,1548,1502,988,1534,2012,1372,1652,1514,1500,1449,1516,1545,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.2
