Date,Time,TxBat(V),Rx RSSI1(dB),Rx RSSI2(dB),Rx Quality(%),Rx SNR(dB),Antenna,RF Mode,Tx Power(mW),Tx RSSI(dB),Tx Quality(%),Tx SNR(dB),Vario(m/s),Flughoehe(m),Breitengrad, L–ngengrad,GPS Sats,GPS Speed(km/h),GPS Heading(),GPS Alt(m),Rx Batt(V),Rx Curr(A),Rx Cons(mAh),Rx Batt%(%),Abstand(m),
2024-05-10,15:08:02.390,8.11,-82,-72,99,12,1,4,10,-59,100,14,-0.91,145.00,48.442398, 11.544162,22,2.70,40.00,28,11.9,0.1,280,0,115,
2024-05-10,15:08:02.520,8.11,-82,-72,99,12,1,4,10,-59,100,14,-0.91,145.00,48.442398, 11.544162,22,2.70,40.00,28,11.9,0.1,280,0,115,
2024-05-10,15:08:02.650,8.11,-82,-72,99,12,1,4,10,-60,100,15,-0.83,145.00,48.442398, 11.544162,22,2.70,40.00,28,11.9,0.1,280,0,115,
2024-05-10,15:08:02.780,8.11,-82,-72,99,12,1,4,10,-60,100,15,-0.83,145.00,48.442398, 11.544162,22,2.70,40.00,28,11.9,0.1,280,0,115,
2024-05-10,15:08:02.910,8.11,-82,-66,99,13,1,4,10,-58,100,14,-0.83,145.00,48.442396, 11.544108,23,2.50,40.00,2,11.9,0.1,280,0,111,
2024-05-10,15:08:03.040,8.11,-82,-66,99,13,1,4,10,-58,100,14,-0.92,145.00,48.442396, 11.544108,23,2.50,40.00,2,11.9,0.1,280,0,111,
2024-05-10,15:08:03.170,8.11,-82,-66,99,13,1,4,10,-67,100,13,-0.92,145.00,48.442396, 11.544108,23,2.50,40.00,2,11.9,0.1,280,0,111,
2024-05-10,15:08:03.300,8.11,-82,-66,99,13,1,4,10,-67,100,13,-0.92,145.00,48.442381, 11.544063,23,2.50,40.00,65,11.9,0.1,280,0,109,
2024-05-10,15:08:03.430,8.11,-82,-65,100,13,1,4,10,-67,100,14,-0.90,144.00,48.442381, 11.544063,23,2.50,40.00,65,11.9,0.1,280,0,109,
2024-05-10,15:08:03.560,8.11,-82,-65,100,13,1,4,10,-67,100,14,-0.90,144.00,48.442360, 11.544026,22,2.60,40.00,45,11.9,0.1,280,0,107,
2024-05-10,15:08:03.670,8.11,-82,-65,100,13,1,4,10,-62,100,14,-0.93,144.00,48.442360, 11.544026,22,2.60,40.00,45,11.9,0.1,280,0,107,
2024-05-10,15:08:03.800,8.11,-82,-65,100,13,1,4,10,-62,100,14,-0.93,144.00,48.442360, 11.544026,22,2.60,40.00,45,11.9,0.1,280,0,107,
2024-05-10,15:08:03.930,8.11,-82,-68,100,13,1,4,10,-61,100,12,-0.93,144.00,48.442329, 11.544006,23,2.80,170.00,98,11.9,0.1,280,0,107,
2024-05-10,15:08:04.060,8.11,-82,-68,100,13,1,4,10,-61,100,12,-0.93,144.00,48.442329, 11.544006,23,2.80,170.00,98,11.9,0.2,280,0,107,
2024-05-10,15:08:04.180,8.11,-82,-68,100,13,1,4,10,-64,100,14,-1.11,142.00,48.442329, 11.544006,23,2.80,170.00,98,11.9,0.2,280,0,107,
2024-05-10,15:08:04.290,8.11,-82,-68,100,13,1,4,10,-64,100,14,-1.11,142.00,48.442329, 11.544006,23,2.80,170.00,98,11.9,0.2,280,0,107,
2024-05-10,15:08:04.420,8.11,-82,-68,100,13,1,4,10,-61,100,13,-1.11,142.00,48.442304, 11.544006,23,3.10,140.00,131,11.9,0.2,280,0,109,
2024-05-10,15:08:04.550,8.11,-82,-68,100,13,1,4,10,-61,100,13,-1.11,142.00,48.442304, 11.544006,23,3.10,140.00,131,11.9,0.3,280,0,109,
2024-05-10,15:08:04.680,8.11,-82,-68,100,13,1,4,10,-61,100,13,-1.51,141.00,48.442304, 11.544006,23,3.10,140.00,131,11.9,0.3,280,0,109,
2024-05-10,15:08:04.800,8.11,-82,-68,100,13,1,4,10,-62,100,14,-1.51,141.00,48.442275, 11.544039,23,3.10,108.00,34,11.9,0.3,280,0,112,
2024-05-10,15:08:04.910,8.11,-82,-68,100,13,1,4,10,-62,100,14,-1.51,141.00,48.442275, 11.544039,23,3.10,108.00,34,11.9,0.3,280,0,112,
2024-05-10,15:08:05.040,8.11,-82,-68,100,13,1,4,10,-65,100,14,-1.51,141.00,48.442275, 11.544039,23,3.10,108.00,34,11.9,0.3,280,0,112,
2024-05-10,15:08:05.170,8.11,-82,-68,100,13,1,4,10,-65,100,14,-1.97,140.00,48.442275, 11.544039,23,3.10,108.00,34,11.9,0.3,280,0,112,
2024-05-10,15:08:05.300,8.11,-68,-70,100,13,0,4,10,-66,100,14,-1.97,140.00,48.442254, 11.544080,23,3.20,102.00,54,11.9,0.3,280,0,116,
2024-05-10,15:08:05.430,8.11,-68,-70,100,13,0,4,10,-66,100,14,-1.97,140.00,48.442254, 11.544080,23,3.20,102.00,54,11.9,0.2,280,0,116,
2024-05-10,15:08:05.560,8.11,-68,-70,100,13,0,4,10,-66,100,12,-1.97,140.00,48.442254, 11.544080,23,3.20,102.00,54,11.9,0.2,280,0,116,
2024-05-10,15:08:05.700,8.11,-68,-70,100,13,0,4,10,-66,100,12,-1.51,141.00,48.442254, 11.544080,23,3.20,102.00,54,11.9,0.2,280,0,116,
2024-05-10,15:08:05.820,8.11,-69,-70,100,13,0,4,10,-78,100,13,-1.51,141.00,48.442240, 11.544123,23,3.10,106.00,62,11.9,0.2,280,0,120,
2024-05-10,15:08:05.930,8.11,-69,-70,100,13,0,4,10,-78,100,13,-1.51,141.00,48.442240, 11.544123,23,3.10,106.00,62,11.9,0.1,280,0,120,
2024-05-10,15:08:06.060,8.11,-69,-70,100,13,0,4,10,-63,100,13,-1.51,141.00,48.442240, 11.544123,23,3.10,106.00,62,11.9,0.1,280,0,120,
2024-05-10,15:08:06.190,8.11,-69,-70,100,13,0,4,10,-63,100,13,-0.99,143.00,48.442240, 11.544123,23,3.10,106.00,62,11.9,0.1,280,0,120,
2024-05-10,15:08:06.320,8.11,-70,-70,100,13,0,4,10,-65,100,14,-0.99,143.00,48.442230, 11.544167,23,2.60,110.00,13,11.9,0.1,280,0,123,
2024-05-10,15:08:06.450,8.11,-70,-70,100,13,0,4,10,-65,100,14,0.07,144.00,48.442230, 11.544167,23,2.60,110.00,13,11.9,0.1,280,0,123,
2024-05-10,15:08:06.580,8.11,-70,-70,100,13,0,4,10,-65,100,13,0.07,144.00,48.442230, 11.544167,23,2.60,110.00,13,11.9,0.1,280,0,123,
2024-05-10,15:08:06.700,8.11,-70,-70,100,13,0,4,10,-63,100,13,0.07,144.00,48.442221, 11.544198,23,2.40,110.00,0,11.9,0.1,280,0,125,
2024-05-10,15:08:06.810,8.11,-70,-70,100,13,0,4,10,-63,100,13,0.07,144.00,48.442221, 11.544198,23,2.40,110.00,0,11.9,0.2,280,0,125,
2024-05-10,15:08:06.940,8.11,-70,-70,100,13,0,4,10,-64,100,14,0.63,145.00,48.442221, 11.544198,23,2.40,110.00,0,11.9,0.2,280,0,125,
2024-05-10,15:08:07.050,8.11,-70,-70,100,13,0,4,10,-64,100,14,0.63,145.00,48.442221, 11.544198,23,2.40,110.00,0,11.9,0.2,280,0,125,
2024-05-10,15:08:07.170,8.11,-70,-70,100,13,0,4,10,-64,100,14,0.63,145.00,48.442217, 11.544222,23,2.00,104.00,-25,11.9,0.2,280,0,127,
2024-05-10,15:08:07.280,8.11,-70,-70,100,13,0,4,10,-59,100,15,0.70,145.00,48.442217, 11.544222,23,2.00,104.00,-25,11.9,0.2,280,0,127,
2024-05-10,15:08:07.410,8.11,-70,-70,100,13,0,4,10,-59,100,15,0.70,145.00,48.442217, 11.544222,23,2.00,104.00,-25,11.9,0.2,280,0,127,
2024-05-10,15:08:07.540,8.11,-70,-70,100,13,0,4,10,-61,100,14,0.70,145.00,48.442215, 11.544235,23,1.60,92.00,-40,11.9,0.2,280,0,128,
2024-05-10,15:08:07.670,8.11,-68,-70,100,14,0,4,10,-63,100,14,0.26,145.00,48.442215, 11.544235,23,1.60,92.00,-40,11.9,0.2,280,0,128,
2024-05-10,15:08:07.780,8.11,-68,-70,100,14,0,4,10,-63,100,14,0.26,145.00,48.442215, 11.544235,23,1.60,92.00,-40,11.9,0.2,280,0,128,
2024-05-10,15:08:07.910,8.11,-68,-70,100,14,0,4,10,-72,100,13,0.26,145.00,48.442214, 11.544244,23,1.40,62.00,-43,11.9,0.2,280,0,129,
2024-05-10,15:08:08.040,8.11,-68,-70,100,14,0,4,10,-72,100,13,0.26,145.00,48.442214, 11.544244,23,1.40,62.00,-43,11.9,0.1,280,0,129,
2024-05-10,15:08:08.170,8.11,-70,-70,100,13,0,4,10,-71,100,13,-0.86,145.00,48.442214, 11.544244,23,1.40,62.00,-43,11.9,0.1,280,0,129,
2024-05-10,15:08:08.300,8.11,-70,-70,100,13,0,4,10,-71,100,13,-0.86,145.00,48.442214, 11.544244,23,1.40,62.00,-43,11.9,0.1,280,0,129,
2024-05-10,15:08:08.430,8.11,-70,-70,100,13,0,4,10,-63,100,13,-0.86,145.00,48.442214, 11.544250,23,0.00,44.00,-11,11.9,0.1,280,0,129,
2024-05-10,15:08:08.560,8.11,-70,-70,100,13,0,4,10,-63,100,13,-0.86,145.00,48.442214, 11.544250,23,0.00,44.00,-11,11.9,0.2,280,0,129,
2024-05-10,15:08:08.690,8.11,-72,-68,100,13,1,4,10,-60,100,14,-1.63,142.00,48.442214, 11.544250,23,0.00,44.00,-11,11.9,0.2,280,0,129,
2024-05-10,15:08:08.820,8.11,-72,-68,100,13,1,4,10,-60,100,14,-1.63,142.00,48.442216, 11.544259,23,1.10,74.00,36,11.9,0.2,280,0,130,
2024-05-10,15:08:08.950,8.11,-72,-68,100,13,1,4,10,-60,100,13,-1.63,142.00,48.442216, 11.544259,23,1.10,74.00,36,11.9,0.2,280,0,130,
2024-05-10,15:08:09.080,8.11,-72,-68,100,13,1,4,10,-60,100,13,-1.63,142.00,48.442216, 11.544259,23,1.10,74.00,36,11.9,0.2,280,0,130,
2024-05-10,15:08:09.210,8.11,-72,-67,100,14,1,4,10,-69,100,15,-2.05,140.00,48.442216, 11.544259,23,1.10,74.00,36,11.9,0.2,280,0,130,
2024-05-10,15:08:09.340,8.11,-72,-67,100,14,1,4,10,-69,100,14,-2.05,140.00,48.442218, 11.544278,22,1.80,78.00,102,11.9,0.2,280,0,131,
2024-05-10,15:08:09.470,8.11,-72,-67,100,14,1,4,10,-69,100,14,-2.38,137.00,48.442218, 11.544278,22,1.80,78.00,102,11.9,0.2,280,0,131,
2024-05-10,15:08:09.600,8.11,-73,-75,100,12,1,4,10,-71,100,13,-2.38,137.00,48.442222, 11.544312,21,2.70,80.00,129,11.9,0.2,280,0,133,
2024-05-10,15:08:09.710,8.11,-73,-75,100,12,1,4,10,-71,100,13,-2.38,137.00,48.442222, 11.544312,21,2.70,80.00,129,11.9,0.2,280,0,133,
2024-05-10,15:08:09.840,8.11,-73,-75,100,12,1,4,10,-67,100,14,-2.19,136.00,48.442222, 11.544312,21,2.70,80.00,129,11.9,0.2,280,0,133,
2024-05-10,15:08:09.970,8.11,-73,-75,100,12,1,4,10,-67,100,14,-2.19,136.00,48.442222, 11.544312,21,2.70,80.00,129,11.9,0.2,280,0,133,
2024-05-10,15:08:10.090,8.11,-75,-83,100,12,0,4,10,-64,100,13,-2.19,136.00,48.442224, 11.544349,21,3.20,86.00,192,11.9,0.2,280,0,135,
2024-05-10,15:08:10.200,8.11,-75,-83,100,12,0,4,10,-64,100,13,-1.88,137.00,48.442224, 11.544349,21,3.20,86.00,192,11.9,0.2,280,0,135,
2024-05-10,15:08:10.330,8.11,-75,-83,100,12,0,4,10,-63,100,15,-1.88,137.00,48.442224, 11.544349,21,3.20,86.00,192,11.9,0.2,280,0,135,
2024-05-10,15:08:10.460,8.11,-75,-83,100,12,0,4,10,-63,100,15,-1.88,137.00,48.442225, 11.544391,23,3.30,106.00,62,11.9,0.2,280,0,138,
2024-05-10,15:08:10.590,8.11,-72,-83,100,13,0,4,10,-64,100,13,-1.88,137.00,48.442225, 11.544391,23,3.30,106.00,62,11.9,0.1,280,0,138,
2024-05-10,15:08:10.720,8.11,-72,-83,100,13,0,4,10,-64,100,13,-1.28,140.00,48.442225, 11.544391,23,3.30,106.00,62,11.9,0.1,280,0,138,
2024-05-10,15:08:10.850,8.11,-72,-83,100,13,0,4,10,-62,100,14,-1.28,140.00,48.442225, 11.544391,23,3.30,106.00,62,11.9,0.1,280,0,138,
2024-05-10,15:08:10.970,8.11,-72,-83,100,13,0,4,10,-62,100,14,-1.28,140.00,48.442219, 11.544435,23,2.60,138.00,-2,11.9,0.1,280,0,141,
2024-05-10,15:08:11.080,8.11,-69,-83,100,13,0,4,10,-62,100,15,-1.28,140.00,48.442219, 11.544435,23,2.60,138.00,-2,11.9,0.1,280,0,141,
2024-05-10,15:08:11.210,8.11,-69,-83,100,13,0,4,10,-62,100,15,-1.28,140.00,48.442219, 11.544435,23,2.60,138.00,-2,11.9,0.2,280,0,141,
2024-05-10,15:08:11.340,8.11,-69,-83,100,13,0,4,10,-60,100,13,0.56,142.00,48.442219, 11.544435,23,2.60,138.00,-2,11.9,0.2,280,0,141,
2024-05-10,15:08:11.470,8.11,-69,-83,100,13,0,4,10,-60,100,13,0.56,142.00,48.442202, 11.544465,23,2.30,164.00,22,11.9,0.2,280,0,144,
2024-05-10,15:08:11.600,8.11,-66,-83,100,14,0,4,10,-62,100,14,0.56,142.00,48.442202, 11.544465,23,2.30,164.00,22,11.9,0.2,280,0,144,
2024-05-10,15:08:11.740,8.11,-66,-83,100,14,0,4,10,-69,100,14,0.56,142.00,48.442202, 11.544465,23,2.30,164.00,22,11.9,0.2,280,0,144,
2024-05-10,15:08:11.860,8.11,-66,-83,100,14,0,4,10,-69,100,14,1.26,142.00,48.442202, 11.544465,23,2.30,164.00,22,11.9,0.2,280,0,144,
2024-05-10,15:08:11.970,8.11,-66,-83,100,14,0,4,10,-69,100,14,1.26,142.00,48.442178, 11.544476,23,2.20,164.00,7,11.9,0.2,280,0,146,
2024-05-10,15:08:12.100,8.11,-68,-83,100,13,0,4,10,-68,100,13,0.89,142.00,48.442178, 11.544476,23,2.20,164.00,7,11.9,0.2,280,0,146,
2024-05-10,15:08:12.230,8.11,-68,-83,100,13,0,4,10,-63,100,15,0.89,142.00,48.442178, 11.544476,23,2.20,164.00,7,11.9,0.2,280,0,146,
2024-05-10,15:08:12.360,8.11,-68,-83,100,13,0,4,10,-63,100,15,0.89,142.00,48.442158, 11.544475,23,2.10,164.00,20,11.9,0.2,280,0,147,
2024-05-10,15:08:12.490,8.11,-68,-83,100,14,0,4,10,-62,100,15,0.71,142.00,48.442158, 11.544475,23,2.10,164.00,20,11.9,0.2,280,0,147,
2024-05-10,15:08:12.620,8.11,-68,-83,100,14,0,4,10,-62,100,15,0.71,142.00,48.442158, 11.544475,23,2.10,164.00,20,11.9,0.2,280,0,147,
2024-05-10,15:08:12.750,8.11,-68,-83,100,14,0,4,10,-69,100,13,0.71,142.00,48.442139, 11.544458,23,2.30,164.00,4,11.9,0.2,280,0,147,
2024-05-10,15:08:12.870,8.11,-68,-83,100,14,0,4,10,-69,100,13,0.71,142.00,48.442139, 11.544458,23,2.30,164.00,4,11.9,0.1,280,0,147,
2024-05-10,15:08:12.980,8.11,-66,-83,100,14,0,4,10,-62,100,15,0.31,141.00,48.442139, 11.544458,23,2.30,164.00,4,11.9,0.1,280,0,147,
2024-05-10,15:08:13.110,8.11,-66,-83,100,14,0,4,10,-62,100,15,0.31,141.00,48.442122, 11.544421,23,2.30,164.00,-1,11.9,0.1,280,0,145,
2024-05-10,15:08:13.240,8.11,-66,-83,100,14,0,4,10,-68,100,13,0.31,141.00,48.442122, 11.544421,23,2.30,164.00,-1,11.9,0.1,280,0,145,
2024-05-10,15:08:13.370,8.11,-66,-83,100,14,0,4,10,-68,100,13,0.31,141.00,48.442122, 11.544421,23,2.30,164.00,-1,11.9,0.2,280,0,145,
2024-05-10,15:08:13.500,8.11,-69,-77,100,13,0,4,10,-75,100,14,-0.74,142.00,48.442122, 11.544421,23,2.30,164.00,-1,11.9,0.2,280,0,145,
2024-05-10,15:08:13.630,8.11,-69,-77,100,13,0,4,10,-75,100,14,-0.74,142.00,48.442111, 11.544368,23,2.10,164.00,39,11.9,0.2,280,0,142,
2024-05-10,15:08:13.760,8.11,-69,-77,100,13,0,4,10,-71,100,13,-0.98,141.00,48.442111, 11.544368,23,2.10,164.00,39,11.9,0.2,280,0,142,
2024-05-10,15:08:13.870,8.11,-69,-77,100,13,0,4,10,-71,100,13,-0.98,141.00,48.442111, 11.544368,23,2.10,164.00,39,11.9,0.2,280,0,142,
2024-05-10,15:08:13.980,8.10,-72,-77,100,13,0,4,10,-73,100,14,-0.98,141.00,48.442098, 11.544318,23,2.30,164.00,52,11.9,0.2,280,0,140,
2024-05-10,15:08:14.090,8.11,-72,-77,100,13,0,4,10,-73,100,14,-0.98,141.00,48.442098, 11.544318,23,2.30,164.00,52,11.9,0.2,280,0,140,
2024-05-10,15:08:14.220,8.11,-72,-77,100,13,0,4,10,-68,100,14,-0.98,141.00,48.442098, 11.544318,23,2.30,164.00,52,11.9,0.2,280,0,140,
2024-05-10,15:08:14.350,8.11,-72,-77,100,13,0,4,10,-68,100,14,-1.83,137.00,48.442098, 11.544318,23,2.30,164.00,52,11.9,0.2,280,0,140,
2024-05-10,15:08:14.460,8.11,-75,-74,100,12,1,4,10,-67,100,14,-1.83,137.00,48.442092, 11.544250,23,2.90,164.00,60,11.9,0.2,280,0,136,
2024-05-10,15:08:14.580,8.11,-75,-74,100,12,1,4,10,-67,100,14,-2.12,137.00,48.442092, 11.544250,23,2.90,164.00,60,11.9,0.2,280,0,136,
2024-05-10,15:08:14.690,8.11,-75,-74,100,12,1,4,10,-65,100,13,-2.12,137.00,48.442092, 11.544250,23,2.90,164.00,60,11.9,0.2,280,0,136,
2024-05-10,15:08:14.820,8.11,-75,-74,100,12,1,4,10,-65,100,13,-2.12,137.00,48.442089, 11.544190,23,3.00,164.00,39,11.9,0.2,280,0,133,
2024-05-10,15:08:14.950,8.11,-75,-71,100,13,1,4,10,-63,100,13,-2.12,137.00,48.442089, 11.544190,23,3.00,164.00,39,11.9,0.2,280,0,133,
2024-05-10,15:08:15.080,8.11,-75,-71,100,13,1,4,10,-63,100,13,-2.12,137.00,48.442089, 11.544190,23,3.00,164.00,39,11.9,0.2,280,0,133,
2024-05-10,15:08:15.210,8.11,-75,-71,100,13,1,4,10,-62,100,15,-1.77,138.00,48.442089, 11.544190,23,3.00,164.00,39,11.9,0.2,280,0,133,
2024-05-10,15:08:15.340,8.11,-75,-67,100,14,1,4,10,-74,100,14,-1.77,138.00,48.442084, 11.544117,23,2.70,164.00,15,11.9,0.2,280,0,129,
2024-05-10,15:08:15.450,8.11,-75,-67,100,14,1,4,10,-74,100,14,-1.77,138.00,48.442084, 11.544117,23,2.70,164.00,15,11.9,0.1,280,0,129,
2024-05-10,15:08:15.580,8.11,-75,-67,100,14,1,4,10,-74,100,14,-1.77,138.00,48.442084, 11.544117,23,2.70,164.00,15,11.9,0.1,280,0,129,
2024-05-10,15:08:15.700,8.11,-75,-67,100,14,1,4,10,-59,100,15,-1.51,138.00,48.442084, 11.544117,23,2.70,164.00,15,11.9,0.1,280,0,129,
2024-05-10,15:08:15.820,8.11,-75,-67,100,13,1,4,10,-67,100,15,-1.51,138.00,48.442075, 11.544034,23,2.40,164.00,22,11.9,0.1,280,0,124,
2024-05-10,15:08:15.950,8.11,-75,-68,100,13,1,4,10,-67,100,15,-1.51,138.00,48.442075, 11.544034,23,2.40,164.00,22,12.0,0.2,280,0,124,
2024-05-10,15:08:16.080,8.11,-75,-68,100,13,1,4,10,-67,100,15,-1.13,138.00,48.442075, 11.544034,23,2.40,164.00,22,12.0,0.2,280,0,124,
2024-05-10,15:08:16.200,8.10,-75,-68,100,13,1,4,10,-67,100,15,-1.13,138.00,48.442075, 11.544034,23,2.40,164.00,22,12.0,0.2,280,0,124,
2024-05-10,15:08:16.310,8.10,-75,-70,100,13,1,4,10,-63,100,14,-1.13,138.00,48.442057, 11.543961,22,2.60,164.00,26,12.0,0.2,280,0,122,
2024-05-10,15:08:16.420,8.11,-75,-70,100,13,1,4,10,-63,100,14,-1.13,138.00,48.442057, 11.543961,22,2.60,164.00,26,12.0,0.2,280,0,122,
2024-05-10,15:08:16.540,8.11,-75,-70,100,13,1,4,10,-68,100,13,-1.01,138.00,48.442057, 11.543961,22,2.60,164.00,26,12.0,0.2,280,0,122,
2024-05-10,15:08:16.650,8.10,-75,-70,100,13,1,4,10,-68,100,13,-1.01,138.00,48.442057, 11.543961,22,2.60,164.00,26,12.0,0.2,280,0,122,
2024-05-10,15:08:16.780,8.11,-75,-70,100,13,1,4,10,-65,100,14,-1.01,138.00,48.442035, 11.543910,22,2.40,164.00,7,12.0,0.2,280,0,120,
2024-05-10,15:08:16.910,8.10,-75,-70,100,13,1,4,10,-65,100,14,-1.01,138.00,48.442035, 11.543910,22,2.40,164.00,7,12.0,0.1,280,0,120,
2024-05-10,15:08:17.040,8.10,-75,-70,100,13,1,4,10,-65,100,14,-1.37,137.00,48.442035, 11.543910,22,2.40,164.00,7,12.0,0.1,280,0,120,
2024-05-10,15:08:17.170,8.11,-75,-70,100,13,1,4,10,-65,100,14,-1.37,137.00,48.442035, 11.543910,22,2.40,164.00,7,12.0,0.1,280,0,120,
2024-05-10,15:08:17.300,8.11,-75,-70,100,13,1,4,10,-63,100,14,-1.37,137.00,48.442004, 11.543875,21,2.30,164.00,0,12.0,0.1,280,0,121,
2024-05-10,15:08:17.430,8.11,-75,-70,100,13,1,4,10,-63,100,14,-1.76,136.00,48.442004, 11.543875,21,2.30,164.00,0,12.0,0.1,280,0,121,
2024-05-10,15:08:17.550,8.10,-75,-70,100,13,1,4,10,-69,100,15,-1.76,136.00,48.442004, 11.543875,21,2.30,164.00,0,12.0,0.1,280,0,121,
2024-05-10,15:08:17.660,8.11,-75,-70,100,13,1,4,10,-69,100,15,-1.76,136.00,48.441979, 11.543859,21,2.30,168.00,3,12.0,0.1,280,0,122,
2024-05-10,15:08:17.770,8.11,-75,-71,100,13,1,4,10,-69,100,15,-2.64,134.00,48.441979, 11.543859,21,2.30,168.00,3,12.0,0.1,280,0,122,
2024-05-10,15:08:17.880,8.10,-75,-71,100,13,1,4,10,-69,100,15,-2.64,134.00,48.441979, 11.543859,21,2.30,168.00,3,12.0,0.1,280,0,122,
2024-05-10,15:08:18.010,8.10,-75,-71,100,13,1,4,10,-70,100,13,-2.64,134.00,48.441952, 11.543859,22,2.20,146.00,48,12.0,0.1,280,0,124,
2024-05-10,15:08:18.140,8.11,-75,-71,100,13,1,4,10,-70,100,13,-2.79,132.00,48.441952, 11.543859,22,2.20,146.00,48,12.0,0.1,280,0,124,
2024-05-10,15:08:18.270,8.11,-72,-73,100,12,0,4,10,-63,100,13,-2.79,132.00,48.441926, 11.543873,22,2.70,128.00,44,12.0,0.1,280,0,127,
2024-05-10,15:08:18.400,8.10,-72,-73,100,12,0,4,10,-63,100,13,-2.86,130.00,48.441926, 11.543873,22,2.70,128.00,44,12.0,0.1,280,0,127,
2024-05-10,15:08:18.530,8.11,-72,-73,100,12,0,4,10,-66,100,15,-2.86,130.00,48.441926, 11.543873,22,2.70,128.00,44,12.0,0.1,280,0,127,
2024-05-10,15:08:18.660,8.11,-72,-73,100,12,0,4,10,-66,100,15,-2.86,130.00,48.441909, 11.543898,23,3.10,112.00,64,12.0,0.1,280,0,130,
2024-05-10,15:08:18.790,8.11,-70,-73,100,14,0,4,10,-65,100,14,-2.86,130.00,48.441909, 11.543898,23,3.10,112.00,64,12.0,0.1,280,0,130,
2024-05-10,15:08:18.920,8.11,-70,-73,100,14,0,4,10,-65,100,14,-2.86,130.00,48.441909, 11.543898,23,3.10,112.00,64,12.0,0.1,280,0,130,
2024-05-10,15:08:19.040,8.11,-70,-73,100,14,0,4,10,-63,100,13,-4.46,126.00,48.441909, 11.543898,23,3.10,112.00,64,12.0,0.1,280,0,130,
2024-05-10,15:08:19.150,8.11,-70,-73,100,14,0,4,10,-63,100,13,-4.46,126.00,48.441894, 11.543957,23,3.30,90.00,178,12.0,0.1,280,0,134,
2024-05-10,15:08:19.260,8.11,-69,-73,100,13,0,4,10,-72,100,14,-4.46,126.00,48.441894, 11.543957,23,3.30,90.00,178,12.0,0.1,280,0,134,
2024-05-10,15:08:19.380,8.10,-69,-73,100,13,0,4,10,-72,100,14,-4.38,123.00,48.441894, 11.543957,23,3.30,90.00,178,12.0,0.1,280,0,134,
2024-05-10,15:08:19.490,8.11,-69,-73,100,13,0,4,10,-66,100,14,-4.38,123.00,48.441894, 11.543957,23,3.30,90.00,178,12.0,0.1,280,0,134,
2024-05-10,15:08:19.620,8.10,-69,-73,100,13,0,4,10,-66,100,14,-4.38,123.00,48.441890, 11.544015,23,3.70,72.00,169,12.0,0.1,280,0,137,
2024-05-10,15:08:19.750,8.11,-75,-68,100,11,1,4,10,-58,100,13,-4.38,123.00,48.441890, 11.544015,23,3.70,72.00,169,12.0,0.1,280,0,137,
2024-05-10,15:08:19.890,8.11,-75,-68,100,11,1,4,10,-58,100,13,-4.48,122.00,48.441890, 11.544015,23,3.70,72.00,169,12.0,0.1,280,0,137,
2024-05-10,15:08:20.010,8.11,-75,-68,100,11,1,4,10,-57,100,13,-4.48,122.00,48.441890, 11.544015,23,3.70,72.00,169,12.0,0.1,280,0,137,
2024-05-10,15:08:20.140,8.11,-75,-64,100,14,1,4,10,-60,100,14,-4.48,122.00,48.441908, 11.544098,23,3.90,46.00,79,12.0,0.1,280,0,140,
2024-05-10,15:08:20.260,8.11,-75,-64,100,14,1,4,10,-60,100,14,-4.48,122.00,48.441908, 11.544098,23,3.90,46.00,79,12.0,0.2,280,0,140,
2024-05-10,15:08:20.390,8.11,-75,-64,100,14,1,4,10,-55,100,14,-3.11,123.00,48.441908, 11.544098,23,3.90,46.00,79,12.0,0.2,280,0,140,
2024-05-10,15:08:20.520,8.11,-75,-64,100,14,1,4,10,-55,100,14,-3.11,123.00,48.441908, 11.544098,23,3.90,46.00,79,12.0,0.2,280,0,140,
2024-05-10,15:08:20.630,8.11,-75,-63,100,14,1,4,10,-55,100,14,-3.11,123.00,48.441947, 11.544168,23,3.80,22.00,148,12.0,0.2,280,0,141,
2024-05-10,15:08:20.740,8.11,-75,-63,100,14,1,4,10,-55,100,14,-2.60,121.00,48.441947, 11.544168,23,3.80,22.00,148,12.0,0.2,280,0,141,
2024-05-10,15:08:20.870,8.10,-75,-63,100,14,1,4,10,-53,100,14,-2.60,121.00,48.441947, 11.544168,23,3.80,22.00,148,12.0,0.2,280,0,141,
2024-05-10,15:08:21.000,8.11,-75,-63,100,14,1,4,10,-53,100,14,-2.60,121.00,48.441987, 11.544211,23,3.90,8.00,45,12.0,0.2,280,0,141,
2024-05-10,15:08:21.120,8.10,-75,-61,100,14,1,4,10,-55,100,14,-1.91,121.00,48.441987, 11.544211,23,3.90,8.00,45,12.0,0.2,280,0,141,
2024-05-10,15:08:21.250,8.10,-75,-61,100,14,1,4,10,-55,100,14,-1.91,121.00,48.441987, 11.544211,23,3.90,8.00,45,12.0,0.2,280,0,141,
2024-05-10,15:08:21.380,8.11,-75,-61,100,14,1,4,10,-56,100,14,-1.91,121.00,48.442043, 11.544232,23,4.10,8.00,102,12.0,0.2,280,0,138,
2024-05-10,15:08:21.510,8.11,-75,-61,100,14,1,4,10,-56,100,14,-1.91,121.00,48.442043, 11.544232,23,4.10,8.00,102,12.0,0.3,280,0,138,
