Date,Time,TxBat(V),R.Angle(°),P.Angle(°),AccY(g),ADC3(V),ADC4(V),AccX(g),RSSI(dB),RX,RxBatt(V),AccZ(g),RPM(r/m),ADC2(V),VFR(%),DIY 0A20,DIY 0A10,GPS,GPS Alt(ft),GPS Speed(mph),GPS Clock(),Temp1(°C),Temp2(°C),Rudder,Elevator,Throttle,Aileron,Pot1,Pot2,Slider left,Slider right,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,LS1,LS2,LS3,LS4,LS5,LS6,LS7,LS8,LS9,LS10,LS11,LS12,LS13,LS14,LS15,LS16,
2025-05-13,14:47:45.240,8.29,5.12,1.26,1.029,9.90,0.65,-0.042,100,0,6.67,-0.082,927,0.00,100,0,0,42.303700 -89.182100,781.82,0.1,2025-05-14 06:16:12,566,16,0,0,-1009,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:45.510,8.29,5.03,1.25,1.028,9.90,0.65,-0.028,100,0,6.70,-0.043,927,0.00,100,0,0,42.303700 -89.182100,781.82,0.1,2025-05-14 06:16:12,566,16,0,0,-1010,0,1005,66,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:45.770,8.29,5.01,1.24,1.035,9.90,0.65,-0.031,100,0,6.71,-0.072,927,0.00,100,0,0,42.303700 -89.182100,782.15,0.0,2025-05-14 05:16:13,566,16,0,0,-1009,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:46.030,8.29,5.02,1.25,0.998,9.90,0.65,-0.056,100,0,6.70,-0.079,926,0.00,100,0,0,42.303700 -89.182100,782.15,0.0,2025-05-14 05:16:13,565,16,0,0,-1009,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:46.300,8.29,5.12,1.27,1.054,9.90,0.65,-0.035,100,0,6.69,-0.070,927,0.00,100,0,0,42.303700 -89.182100,782.15,0.0,2025-05-14 05:16:13,565,16,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:46.570,8.29,5.14,1.28,1.074,9.90,0.65,-0.027,100,0,6.71,-0.059,926,0.00,100,0,0,42.303700 -89.182100,781.82,0.0,2025-05-14 05:16:13,565,16,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:46.830,8.29,5.12,1.28,1.018,9.90,0.65,-0.030,100,0,6.71,-0.166,926,0.00,100,0,0,42.303700 -89.182100,781.82,0.0,2025-05-14 05:16:14,565,16,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:47.100,8.29,5.09,1.28,0.994,9.90,0.65,-0.039,100,0,6.69,-0.042,926,0.00,100,0,0,42.303700 -89.182100,781.82,0.1,2025-05-14 05:16:14,566,16,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:47.360,8.29,5.12,1.28,1.053,9.90,0.65,-0.031,100,0,6.69,-0.058,926,0.00,100,0,0,42.303700 -89.182100,781.82,0.1,2025-05-14 05:16:14,566,16,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:47.620,8.29,5.13,1.28,1.013,9.90,0.65,-0.039,100,0,6.70,-0.053,926,0.00,100,0,0,42.303700 -89.182100,781.82,0.0,2025-05-14 06:16:15,565,16,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:47.880,8.29,5.15,1.27,1.076,9.90,0.65,-0.027,100,0,6.67,-0.014,926,0.00,100,0,0,42.303700 -89.182100,781.82,0.0,2025-05-14 06:16:15,565,16,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:48.150,8.29,5.15,1.28,0.995,9.90,0.65,-0.031,100,0,6.70,-0.033,927,0.00,100,0,0,42.303700 -89.182100,781.82,0.0,2025-05-14 06:16:15,565,16,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:48.410,8.29,5.08,1.28,1.066,9.90,0.65,-0.044,100,0,6.71,-0.049,927,0.00,100,0,0,42.303700 -89.182100,781.82,0.0,2025-05-14 06:16:15,565,16,0,0,-1009,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:48.680,8.29,5.01,1.27,1.022,9.90,0.65,-0.029,100,0,6.70,-0.091,927,0.00,100,0,0,42.303700 -89.182100,782.15,0.0,2025-05-14 05:16:16,565,16,0,0,-1009,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:48.950,8.29,4.91,1.27,1.013,9.90,0.65,-0.034,100,0,6.71,-0.053,928,0.00,100,0,0,42.303700 -89.182100,782.15,0.0,2025-05-14 05:16:16,565,16,0,0,-1009,0,1006,66,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:49.210,8.29,4.92,1.26,1.022,9.90,0.65,-0.040,100,0,6.71,-0.078,928,0.00,100,0,0,42.303700 -89.182100,782.15,0.0,2025-05-14 05:16:16,565,16,0,0,-1009,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:49.480,8.29,5.00,1.26,1.032,9.90,0.65,-0.038,100,0,6.72,-0.025,928,0.00,100,0,0,42.303700 -89.182100,782.15,0.0,2025-05-14 05:16:16,565,16,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:49.740,8.29,5.09,1.28,1.010,9.90,0.65,-0.027,100,0,6.70,-0.019,928,0.00,100,0,0,42.303700 -89.182100,782.15,0.0,2025-05-14 05:16:17,565,16,0,0,-1009,0,1006,66,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:50.000,8.29,5.05,1.28,1.019,9.90,0.65,-0.034,100,0,6.69,-0.004,928,0.00,100,0,0,42.303700 -89.182100,782.15,0.1,2025-05-14 05:16:17,565,16,0,0,-1009,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:50.270,8.29,5.13,1.27,0.998,9.90,0.65,-0.028,100,0,6.68,-0.021,928,0.00,100,0,0,42.303700 -89.182100,782.15,0.1,2025-05-14 05:16:17,565,16,0,0,-1009,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:50.530,8.29,5.17,1.29,0.969,9.90,0.65,-0.052,100,0,6.70,-0.070,927,0.00,100,0,0,42.303700 -89.182100,782.48,0.1,2025-05-14 05:16:17,564,16,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:50.800,8.29,5.15,1.28,0.996,9.90,0.65,-0.027,100,0,6.69,-0.051,928,0.00,100,0,0,42.303700 -89.182100,782.48,0.1,2025-05-14 05:16:18,564,16,0,0,-1009,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:51.060,8.29,5.04,1.27,1.009,9.90,0.65,-0.047,100,0,6.68,-0.073,928,0.00,100,0,0,42.303700 -89.182100,782.48,0.0,2025-05-14 05:16:18,564,16,0,0,-1009,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:51.320,8.29,5.02,1.27,1.009,9.90,0.65,-0.033,100,0,6.70,0.005,928,0.00,100,0,0,42.303700 -89.182100,782.48,0.0,2025-05-14 05:16:18,565,16,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:51.580,8.29,5.16,1.30,1.044,9.90,0.65,-0.020,100,0,6.69,-0.009,928,0.00,100,0,0,42.303700 -89.182100,782.48,0.1,2025-05-14 05:16:18,565,16,0,0,-1009,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:51.840,8.29,5.19,1.32,1.060,9.90,0.65,-0.024,100,0,6.69,-0.049,927,0.00,100,0,0,42.303700 -89.182100,782.48,0.1,2025-05-14 05:16:19,565,16,0,0,-1009,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:52.110,8.29,5.10,1.31,1.017,9.90,0.65,-0.027,100,0,6.70,-0.039,927,0.00,100,0,0,42.303700 -89.182100,782.48,0.1,2025-05-14 05:16:19,564,16,0,0,-1009,0,1006,66,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:52.370,8.29,5.12,1.30,0.977,9.90,0.65,-0.025,100,0,6.71,-0.060,926,0.00,100,0,0,42.303700 -89.182100,782.48,0.1,2025-05-14 05:16:19,565,16,0,0,-1009,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:52.630,8.29,5.16,1.31,0.999,9.90,0.65,-0.044,98,0,6.68,-0.047,926,0.00,100,0,0,42.303700 -89.182100,782.81,0.1,2025-05-14 05:16:20,566,16,0,0,-1009,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:52.900,8.29,5.21,1.32,0.997,9.90,0.65,-0.017,94,0,6.67,-0.006,926,0.00,100,0,0,42.303700 -89.182100,782.81,0.1,2025-05-14 05:16:20,566,16,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:53.160,8.29,5.14,1.32,1.066,9.90,0.65,-0.022,94,0,6.70,-0.011,925,0.00,100,0,0,42.303700 -89.182100,782.81,0.1,2025-05-14 05:16:20,566,16,0,0,-1009,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:53.420,8.29,5.01,1.30,1.033,9.90,0.65,-0.026,93,0,6.71,-0.017,925,0.00,100,0,0,42.303700 -89.182100,782.81,0.1,2025-05-14 05:16:20,566,16,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:53.680,8.29,5.05,1.30,1.000,9.90,0.65,-0.048,91,0,6.70,-0.057,925,0.00,100,0,0,42.303700 -89.182100,783.14,0.0,2025-05-14 05:16:21,566,16,0,0,-1009,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:53.940,8.29,5.01,1.30,1.040,9.90,0.65,-0.025,89,0,6.71,-0.027,924,0.00,100,0,0,42.303700 -89.182100,783.14,0.0,2025-05-14 05:16:21,566,16,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:54.200,8.29,5.01,1.29,1.029,9.90,0.65,-0.042,88,0,6.69,-0.054,924,0.00,100,0,0,42.303700 -89.182100,783.14,0.1,2025-05-14 05:16:21,566,16,0,0,-1009,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:54.460,8.29,4.88,1.27,1.041,9.90,0.65,-0.014,85,0,6.71,-0.007,924,0.00,100,0,0,42.303700 -89.182100,783.14,0.1,2025-05-14 05:16:21,566,16,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:54.730,8.29,4.84,1.27,1.034,9.90,0.65,-0.040,83,0,6.69,-0.067,924,0.00,100,0,0,42.303700 -89.182100,783.14,0.1,2025-05-14 06:16:22,566,16,0,0,-1010,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:55.000,8.29,4.79,1.27,1.003,9.90,0.65,-0.035,80,0,6.71,-0.063,924,0.00,100,0,0,42.303700 -89.182100,783.14,0.1,2025-05-14 06:16:22,566,16,0,0,-1010,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:55.260,8.29,4.81,1.27,0.987,9.90,0.65,-0.034,77,0,6.69,-0.055,924,0.00,100,0,0,42.303700 -89.182100,783.14,0.1,2025-05-14 06:16:22,566,16,0,0,-1009,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:55.530,8.29,4.82,1.27,1.049,9.90,0.65,-0.021,76,0,6.69,-0.045,924,0.00,100,0,0,42.303700 -89.182100,783.14,0.1,2025-05-14 06:16:22,566,16,70,0,-1009,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:55.800,8.29,4.80,1.28,1.010,9.90,0.65,-0.026,76,0,6.67,-0.064,923,0.00,100,0,0,42.303700 -89.182100,783.14,0.1,2025-05-14 05:16:23,566,16,119,0,-717,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:56.080,8.30,4.77,1.28,1.047,9.90,0.68,-0.023,81,0,6.69,-0.038,923,0.00,100,0,0,42.303700 -89.182100,783.14,0.0,2025-05-14 05:16:23,566,16,0,0,-669,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:56.340,8.30,4.79,1.29,1.025,9.90,0.73,-0.052,86,0,6.69,-0.104,923,0.00,100,13,1300,42.303700 -89.182100,783.14,0.0,2025-05-14 05:16:23,566,16,0,0,-668,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:56.610,8.29,4.72,1.27,1.020,9.90,0.73,-0.014,90,0,6.69,0.046,932,0.00,100,18,1800,42.303700 -89.182100,783.46,0.2,2025-05-14 05:16:23,566,16,0,0,-668,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:56.880,8.29,4.82,1.28,1.009,9.90,0.77,-0.035,93,0,6.68,-0.022,952,0.00,100,18,1800,42.303700 -89.182100,783.46,0.2,2025-05-14 05:16:24,585,16,0,0,-699,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:57.150,8.29,4.74,1.24,1.039,9.90,0.81,-0.058,93,0,6.68,-0.107,986,0.00,100,18,1800,42.303700 -89.182100,783.46,0.1,2025-05-14 05:16:24,603,16,0,1,-706,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2025-05-13,14:47:57.420,8.29,4.96,1.21,0.985,9.90,0.85,-0.097,94,0,6.66,-0.008,1014,0.00,100,16,1800,42.303700 -89.182100,783.46,0.1,2025-05-14 05:16:24,619,16,0,0,-613,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:47:57.690,8.29,5.43,0.49,1.000,9.90,0.87,-0.057,93,0,6.65,0.029,1056,0.00,100,19,1900,42.303700 -89.182100,783.79,0.1,2025-05-14 05:16:25,619,16,-446,0,-760,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:47:57.980,8.29,6.09,0.16,1.396,9.90,0.87,-0.228,92,0,6.63,0.197,1158,0.00,100,19,1500,42.303700 -89.182100,783.79,0.6,2025-05-14 05:16:25,635,16,-836,0,-797,0,1006,66,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:47:58.250,8.29,6.22,-0.41,0.874,9.90,0.89,-0.258,90,0,6.64,-0.085,1206,0.00,100,15,1500,42.303700 -89.182100,783.79,0.6,2025-05-14 05:16:25,632,16,-1015,0,-847,0,1006,66,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:47:58.510,8.29,5.72,-1.63,0.656,9.90,0.89,-0.071,89,0,6.66,-0.122,1244,0.00,100,11,1100,42.303700 -89.182100,783.79,0.6,2025-05-14 05:16:25,623,16,-1015,0,-954,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:47:58.770,8.29,6.95,-1.58,1.177,9.90,0.87,-0.249,89,0,6.69,-0.041,1275,0.00,100,7,700,42.303700 -89.182100,783.46,2.2,2025-05-14 06:16:26,603,16,-1014,0,-974,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:47:59.030,8.29,7.34,-1.50,0.927,9.90,0.87,-0.111,90,0,6.71,0.199,1294,0.00,100,2,200,42.303700 -89.182100,783.46,2.9,2025-05-14 06:16:26,593,16,-1014,0,-924,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:47:59.290,8.29,7.92,-1.13,0.961,9.90,0.84,-0.164,92,0,6.71,0.039,1299,0.00,100,2,300,42.303700 -89.182100,783.46,2.9,2025-05-14 06:16:26,580,16,-1015,0,-859,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:47:59.560,8.29,9.04,-1.88,0.050,9.90,0.82,-0.128,94,0,6.70,-0.071,1304,0.00,100,3,300,42.303700 -89.182100,783.46,2.9,2025-05-14 06:16:26,572,16,-1014,0,-673,0,1005,66,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:47:59.820,8.29,8.55,-2.66,0.306,9.90,0.81,-0.051,94,0,6.71,0.025,1300,0.00,100,8,800,42.303700 -89.182100,783.46,3.7,2025-05-14 03:16:27,572,16,-1014,0,-570,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:48:00.080,8.29,8.82,-2.67,0.786,9.90,0.82,-0.343,94,0,6.69,0.194,1292,0.00,100,18,1800,42.303700 -89.182100,783.46,3.9,2025-05-14 03:16:27,563,16,-1013,0,-476,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:48:00.340,8.29,8.72,-1.99,1.825,9.90,0.90,0.031,94,0,6.68,-0.083,1290,0.00,100,26,2600,42.303700 -89.182100,783.46,3.9,2025-05-14 03:16:27,564,16,-1013,0,-418,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:48:00.610,8.29,7.77,-3.61,0.919,9.90,0.96,-0.377,93,0,6.70,-0.069,1308,0.00,100,26,3100,42.303700 -89.182100,783.14,4.3,2025-05-14 03:16:27,570,16,-1014,0,-322,0,1005,66,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:48:00.870,8.29,8.29,-3.41,0.828,9.90,1.02,-0.296,91,0,6.68,0.124,1322,0.00,100,36,3100,42.303700 -89.182100,783.14,4.3,2025-05-14 06:16:28,602,16,-1014,0,-297,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:48:01.130,8.29,7.60,-3.02,0.624,9.90,1.09,-0.479,91,0,6.69,-0.163,1355,0.00,100,36,3600,42.303700 -89.182100,783.14,4.7,2025-05-14 06:16:28,602,16,-1015,0,-355,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:48:01.400,8.29,7.39,-2.82,1.796,9.90,1.09,0.123,87,0,6.71,0.169,1403,0.00,100,38,3800,42.303700 -89.182100,783.14,4.7,2025-05-14 06:16:28,610,16,-1014,4,-672,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:48:01.670,8.30,7.43,-3.88,0.479,9.90,1.09,-0.015,85,0,6.71,-0.037,1454,0.00,100,33,3300,42.303700 -89.182100,783.14,5.5,2025-05-14 08:16:29,613,16,-1015,11,-697,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:48:01.930,8.29,7.97,-3.71,2.503,9.90,1.03,0.458,85,0,6.70,0.285,1494,0.00,100,18,3300,42.303700 -89.182100,783.14,5.5,2025-05-14 08:16:29,603,16,-1014,0,-761,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:48:02.200,8.29,7.66,-4.60,0.545,9.90,0.99,-0.052,85,0,6.68,0.013,1527,0.00,100,13,1800,42.303700 -89.182100,783.14,6.1,2025-05-14 08:16:29,603,16,-1014,0,-765,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:48:02.460,8.29,8.07,-3.86,2.500,9.90,0.99,0.253,85,0,6.67,0.592,1538,0.00,100,13,1300,42.303700 -89.182100,783.14,6.1,2025-05-14 08:16:29,591,16,-1014,0,-720,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:48:02.720,8.29,8.25,-2.93,1.014,9.90,0.94,0.770,84,0,6.64,-0.067,1536,0.00,100,13,1500,42.303700 -89.182000,783.14,6.2,2025-05-14 07:16:30,581,16,-1014,0,-521,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:48:02.990,8.29,8.46,-2.77,0.393,9.90,0.92,-0.060,84,0,6.65,-0.152,1522,0.00,100,15,1500,42.303700 -89.182000,783.14,6.2,2025-05-14 07:16:30,572,16,-1014,0,-484,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:48:03.250,8.29,8.99,-2.52,1.056,9.90,0.92,-0.192,84,0,6.66,0.219,1505,0.00,100,26,2600,42.303700 -89.182000,783.14,6.2,2025-05-14 07:16:30,563,16,-1014,0,-488,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:48:03.530,8.29,9.46,-3.65,0.911,9.90,0.96,0.216,83,0,6.68,0.156,1482,0.00,100,28,2800,42.303700 -89.182000,783.14,6.2,2025-05-14 07:16:30,563,16,-1015,0,-578,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:48:03.790,8.29,9.29,-3.34,0.369,9.90,0.96,0.359,82,0,6.70,0.212,1483,0.00,100,23,2300,42.303700 -89.182000,783.14,6.3,2025-05-14 10:16:31,565,16,-1015,0,-579,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:48:04.070,8.30,8.55,-2.78,1.036,9.90,0.97,-0.560,82,0,6.71,-0.153,1486,0.00,100,23,2300,42.303700 -89.182000,783.14,6.2,2025-05-14 10:16:31,582,16,-1014,0,-579,0,1005,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
2025-05-13,14:48:04.330,8.29,8.21,-2.24,0.059,9.90,0.95,0.383,83,0,6.69,-0.265,1489,0.00,100,23,2300,42.303700 -89.182000,783.14,6.2,2025-05-14 10:16:31,579,16,-1013,0,-575,0,1006,67,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,
