Time, LQI, Audio files, Jeti, RSSI, HOPPING, Altitude, Distance
05:10, 100%, 0, 025%, -45dBm, 001, 220, 117
05:11, 100%, 0, 025%, -49dBm, 001, 221, 112
05:12, 090%, 0, 025%, -49dBm, 001, 221, 117
05:13, 090%, 0, 025%, -54dBm, 001, 222, 126
05:14, 100%, 0, 025%, -59dBm, 001, 225, 130
05:15, 100%, 0, 025%, -54dBm, 001, 227, 130
05:16, 100%, 0, 025%, -46dBm, 001, 227, 120
05:17, 100%, 0, 025%, -47dBm, 001, 229, 108
05:18, 090%, 0, 025%, -53dBm, 001, 231, 103
05:19, 100%, 0, 025%, -52dBm, 001, 230, 109
05:20, 100%, 0, 025%, -64dBm, 001, 230, 116
05:21, 095%, 0, 025%, -64dBm, 001, 232, 123
05:22, 105%, 0, 025%, -58dBm, 001, 234, 120
05:23, 100%, 0, 025%, -49dBm, 001, 235, 112
05:24, 100%, 0, 025%, -49dBm, 001, 235, 100
05:25, 085%, 0, 025%, -52dBm, 001, 235, 100
05:26, 100%, 0, 025%, -55dBm, 001, 237, 108
05:27, 090%, 0, 025%, -62dBm, 001, 239, 117
05:29, 100%, 0, 025%, -56dBm, 001, 241, 120
05:30, 090%, 0, 025%, -52dBm, 001, 242, 115
05:30, 100%, 0, 025%, -48dBm, 001, 241, 103
05:31, 100%, 0, 025%, -54dBm, 001, 242, 93
05:32, 100%, 1, 025%, -53dBm, 001, 244, 94
05:33, 100%, 2, 025%, -57dBm, 001, 244, 102
05:34, 040%, 0, 025%, -62dBm, 001, 245, 111
05:35, 100%, 0, 020%, -60dBm, 001, 245, 114
05:36, 100%, 0, 025%, -49dBm, 001, 246, 106
05:37, 080%, 0, 025%, -49dBm, 001, 246, 93
05:38, 100%, 0, 025%, -54dBm, 001, 246, 86
05:39, 090%, 0, 025%, -54dBm, 001, 246, 87
05:40, 060%, 0, 025%, -61dBm, 001, 246, 102
05:41, 100%, 0, 025%, -58dBm, 001, 247, 108
05:42, 100%, 0, 025%, -56dBm, 001, 247, 105
05:43, 095%, 0, 025%, -49dBm, 001, 246, 91
05:44, 105%, 0, 025%, -54dBm, 001, 247, 80
05:45, 100%, 0, 025%, -55dBm, 001, 246, 82
05:46, 100%, 0, 025%, -58dBm, 001, 246, 93
05:47, 075%, 0, 025%, -64dBm, 001, 247, 101
05:48, 100%, 0, 025%, -59dBm, 001, 248, 104
05:50, 090%, 0, 025%, -50dBm, 001, 247, 101
05:51, 100%, 0, 025%, -49dBm, 001, 247, 92
05:51, 100%, 0, 025%, -52dBm, 001, 248, 78
05:52, 100%, 0, 025%, -56dBm, 001, 245, 70
05:53, 100%, 0, 025%, -54dBm, 001, 244, 70
27:15, 090%, 0, 025%, -61dBm, 001, -165, 8673
05:55, 015%, 0, 025%, -75dBm, 001, 248, 75
05:56, 095%, 2, 025%, -69dBm, 001, 249, 75
05:57, 065%, 0, 025%, -70dBm, 001, 248, 77
05:58, 070%, 0, 025%, -64dBm, 001, 245, 77
05:59, 100%, 1, 025%, -58dBm, 001, 245, 79
06:00, 095%, 1, 025%, -61dBm, 001, 245, 84
06:01, 100%, 0, 025%, -64dBm, 001, 246, 90
06:02, 100%, 0, 025%, -64dBm, 001, 246, 97
06:03, 100%, 0, 025%, -65dBm, 001, 245, 105
06:04, 095%, 0, 025%, -65dBm, 001, 245, 115
06:05, 105%, 0, 025%, -63dBm, 001, 245, 125
06:06, 075%, 0, 025%, -62dBm, 001, 245, 134
06:07, 100%, 0, 025%, -61dBm, 001, 245, 143
06:09, 100%, 0, 025%, -61dBm, 001, 245, 153
06:10, 100%, 0, 025%, -58dBm, 001, 246, 165
06:11, 090%, 0, 025%, -56dBm, 001, 246, 176
06:12, 090%, 0, 025%, -56dBm, 001, 247, 188
06:13, 100%, 0, 025%, -58dBm, 001, 246, 199
06:14, 100%, 0, 025%, -58dBm, 001, 245, 211
06:15, 100%, 0, 025%, -58dBm, 001, 245, 221
06:16, 095%, 0, 025%, -58dBm, 001, 245, 232
06:17, 105%, 0, 025%, -56dBm, 001, 244, 240
06:18, 075%, 0, 025%, -58dBm, 001, 243, 254
06:19, 105%, 0, 025%, -59dBm, 001, 243, 265
06:20, 095%, 2, 025%, -59dBm, 001, 240, 273
06:21, 100%, 0, 025%, -62dBm, 001, 237, 273
06:22, 085%, 0, 025%, -62dBm, 001, 232, 271
06:22, 105%, 0, 025%, -65dBm, 001, 229, 265
06:23, 095%, 0, 025%, -64dBm, 001, 227, 259
06:24, 105%, 0, 025%, -61dBm, 001, 226, 255
06:25, 085%, 0, 025%, -61dBm, 001, 226, 252
06:26, 090%, 0, 025%, -61dBm, 001, 227, 249
06:27, 100%, 0, 025%, -61dBm, 001, 228, 247
06:28, 105%, 0, 025%, -58dBm, 001, 228, 243
06:30, 065%, 0, 025%, -58dBm, 001, 228, 239
06:31, 100%, 0, 025%, -56dBm, 001, 229, 235
06:32, 100%, 0, 025%, -56dBm, 001, 228, 231
06:33, 090%, 0, 025%, -54dBm, 001, 228, 227
06:34, 100%, 0, 025%, -55dBm, 001, 228, 225
06:35, 100%, 0, 025%, -56dBm, 001, 227, 223
06:36, 100%, 0, 025%, -56dBm, 001, 226, 221
06:37, 100%, 0, 025%, -55dBm, 001, 226, 219
06:38, 080%, 0, 025%, -57dBm, 001, 227, 220
06:39, 100%, 0, 025%, -59dBm, 001, 229, 224
06:40, 090%, 0, 025%, -67dBm, 001, 230, 229
06:41, 095%, 0, 025%, -64dBm, 001, 230, 236
06:42, 095%, 0, 025%, -64dBm, 001, 229, 242
06:42, 095%, 0, 025%, -66dBm, 001, 232, 244
06:43, 030%, 0, 025%, -70dBm, 001, 228, 247
06:44, 040%, 0, 025%, -64dBm, 001, 226, 246
06:45, 100%, 0, 025%, -62dBm, 001, 224, 243
06:46, 100%, 0, 025%, -62dBm, 001, 223, 242
06:47, 100%, 0, 025%, -63dBm, 001, 224, 241
06:48, 090%, 1, 025%, -65dBm, 001, 226, 244
06:49, 090%, 1, 025%, -67dBm, 001, 226, 249
06:51, 090%, 0, 025%, -68dBm, 001, 225, 256
06:52, 045%, 0, 025%, -68dBm, 001, 224, 262
06:53, 075%, 0, 025%, -69dBm, 001, 223, 266
06:54, 085%, 0, 025%, -70dBm, 001, 222, 267
06:55, 090%, 0, 025%, -67dBm, 001, 222, 265
06:56, 080%, 0, 025%, -67dBm, 001, 220, 263
06:57, 045%, 0, 025%, -75dBm, 001, 218, 261
06:58, 095%, 0, 025%, -69dBm, 001, 217, 260
06:59, 085%, 0, 025%, -69dBm, 001, 217, 261
07:00, 095%, 2, 025%, -70dBm, 001, 217, 265
07:01, 100%, 0, 025%, -70dBm, 001, 217, 270
07:02, 095%, 0, 025%, -68dBm, 001, 217, 278
07:03, 085%, 0, 025%, -66dBm, 001, 217, 284
07:04, 095%, 0, 025%, -67dBm, 001, 217, 289
07:04, 095%, 0, 025%, -62dBm, 001, 216, 290
07:05, 095%, 0, 025%, -65dBm, 001, 213, 286
07:06, 100%, 0, 025%, -52dBm, 001, 211, 279
07:07, 100%, 1, 025%, -52dBm, 001, 207, 268
07:08, 100%, 1, 025%, -53dBm, 001, 204, 256
07:09, 090%, 0, 025%, -54dBm, 001, 202, 244
07:10, 090%, 0, 025%, -57dBm, 001, 201, 232
07:12, 100%, 0, 025%, -57dBm, 001, 201, 219
07:13, 100%, 2, 025%, -57dBm, 001, 202, 210
07:14, 100%, 0, 025%, -53dBm, 001, 203, 199
07:15, 100%, 0, 025%, -51dBm, 001, 205, 190
07:16, 100%, 0, 025%, -52dBm, 001, 205, 186
